paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,doi,matched_title,n_authors_with_profiles
P0496514,conf/aistats/MustafinPOP25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"MDP Geometry, Normalization and Reward Balancing Solvers",3
P0496649,conf/aistats/TroianiDDZLK25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Fundamental computational limits of weak learnability in high-dimensional multi-index models,6
P0496649,conf/aistats/TroianiDDZLK25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Fundamental computational limits of weak learnability in high-dimensional multi-index models,6
P0496686,conf/aistats/WuYCCZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Conditional Prediction ROC Bands for Graph Classification,5
P0496175,conf/aistats/AlchihabiZG25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Zero-Shot Action Generalization with Limited Observations,3
P0496662,conf/aistats/WalkerAJE25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Explaining ViTs Using Information Flow,4
P0496482,conf/aistats/MaityM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Adversarially-Robust TD Learning with Markovian Data: Finite-Time Rates and Fundamental Limits,2
P0496270,conf/aistats/CorderoEncinarSYD25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Deep Optimal Sensor Placement for Black Box Stochastic Simulations,4
P0496376,conf/aistats/HublerFH25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,From Gradient Clipping to Normalization for Heavy Tailed SGD,3
P0496376,conf/aistats/HublerFH25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,From Gradient Clipping to Normalization for Heavy Tailed SGD,3
P0496241,conf/aistats/ChakrabortyB25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Statistical Guarantees for Unpaired Image-to-Image Cross-Domain Analysis using GANs,2
P0496550,conf/aistats/PerezLebelVKDM25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Decision from Suboptimal Classifiers: Excess Risk Pre- and Post-Calibration,5
P0496550,conf/aistats/PerezLebelVKDM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Decision from Suboptimal Classifiers: Excess Risk Pre- and Post-Calibration,5
P0496587,conf/aistats/SadhukhanPD25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On adaptivity and minimax optimality of two-sided nearest neighbors,3
P0496252,conf/aistats/ChenBS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Conditional diffusions for amortized neural posterior estimation,3
P0496181,conf/aistats/AokiSherwoodBLTZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,When the Universe is Too Big: Bounding Consideration Probabilities for Plackett-Luce Rankings,5
P0496578,conf/aistats/RoyCB25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,FLIPHAT: Joint Differential Privacy for High Dimensional Linear Bandits,3
P0496578,conf/aistats/RoyCB25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,FLIPHAT: Joint Differential Privacy for High Dimensional Linear Bandits,3
P0496298,conf/aistats/DuppalaLDE25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Robust Fair Clustering with Group Membership Uncertainty Sets,4
P0496651,conf/aistats/TuAAD25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Fair Resource Allocation in Weakly Coupled Markov Decision Processes,4
P0496350,conf/aistats/HanRN25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,DeCaf: A Causal Decoupling Framework for OOD Generalization on Node Classification,3
P0496745,conf/aistats/ZhouPN25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Near-Polynomially Competitive Active Logistic Regression,3
P0496637,conf/aistats/TeisseyreMBD25,AISTATS,A,IA / ML,2025,2021-2025,BE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning from biased positive-unlabeled data via threshold calibration,4
P0496637,conf/aistats/TeisseyreMBD25,AISTATS,A,IA / ML,2025,2021-2025,PL,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning from biased positive-unlabeled data via threshold calibration,4
P0496615,conf/aistats/SidheekhTMBKN25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Credibility-Aware Multimodal Fusion Using Probabilistic Circuits,6
P0496615,conf/aistats/SidheekhTMBKN25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Credibility-Aware Multimodal Fusion Using Probabilistic Circuits,6
P0496688,conf/aistats/XieZPT25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Global Optimization of Gaussian Process Acquisition Functions Using a Piecewise-Linear Kernel Approximation,4
P0496688,conf/aistats/XieZPT25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Global Optimization of Gaussian Process Acquisition Functions Using a Piecewise-Linear Kernel Approximation,4
P0496301,conf/aistats/EbbensFHSW25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Subquadratic Time Approximation Algorithm for Individually Fair k-Center,3
P0496172,conf/aistats/AhmadiBBDJ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distributional Adversarial Loss,5
P0496295,conf/aistats/DrappoRRFMP25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Efficient Exploitation of Hierarchical Structure in Sparse Reward Reinforcement Learning,6
P0496295,conf/aistats/DrappoRRFMP25,AISTATS,A,IA / ML,2025,2021-2025,IT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Efficient Exploitation of Hierarchical Structure in Sparse Reward Reinforcement Learning,6
P0496199,conf/aistats/BanerjeeLSM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Efficient Trajectory Inference in Wasserstein Space Using Consecutive Averaging,4
P0496262,conf/aistats/ChoMGK25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Reward Maximization for Pure Exploration: Minimax Optimal Good Arm Identification for Nonparametric Multi-Armed Bandits,4
P0496183,conf/aistats/ArangoMKASSSTSMBWR25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,ChronosX: Adapting Pretrained Time Series Models with Exogenous Variables,13
P0496183,conf/aistats/ArangoMKASSSTSMBWR25,AISTATS,A,IA / ML,2025,2021-2025,DK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,ChronosX: Adapting Pretrained Time Series Models with Exogenous Variables,13
P0496183,conf/aistats/ArangoMKASSSTSMBWR25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,ChronosX: Adapting Pretrained Time Series Models with Exogenous Variables,13
P0496558,conf/aistats/PoianiJKD25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Best-Arm Identification in Unimodal Bandits,4
P0496558,conf/aistats/PoianiJKD25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Best-Arm Identification in Unimodal Bandits,4
P0496558,conf/aistats/PoianiJKD25,AISTATS,A,IA / ML,2025,2021-2025,IT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Best-Arm Identification in Unimodal Bandits,4
P0496279,conf/aistats/DandiPCKLL25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Random Matrix Theory Perspective on the Spectrum of Learned Features and Asymptotic Generalization Capabilities,6
P0496279,conf/aistats/DandiPCKLL25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Random Matrix Theory Perspective on the Spectrum of Learned Features and Asymptotic Generalization Capabilities,6
P0496279,conf/aistats/DandiPCKLL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Random Matrix Theory Perspective on the Spectrum of Learned Features and Asymptotic Generalization Capabilities,6
P0496424,conf/aistats/KongHHW25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Common Learning Constraints Alter Interpretations of Direct Preference Optimization,4
P0496460,conf/aistats/LiuBP25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Information-Theoretic Measures on Lattices for Higher-Order Interactions,3
P0496460,conf/aistats/LiuBP25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Information-Theoretic Measures on Lattices for Higher-Order Interactions,3
P0496420,conf/aistats/KoeblerDTTB25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Incremental Uncertainty-aware Performance Monitoring with Active Labeling Intervention,5
P0496579,conf/aistats/RoySVIO25,AISTATS,A,IA / ML,2025,2021-2025,SA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Classification of High-dimensional Time Series in Spectral Domain Using Explainable Features with Applications to Neuroimaging Data,3
P0496595,conf/aistats/SanyalHYMWS25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Accuracy on the wrong line: On the pitfalls of noisy data for out-of-distribution generalisation,6
P0496595,conf/aistats/SanyalHYMWS25,AISTATS,A,IA / ML,2025,2021-2025,DK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Accuracy on the wrong line: On the pitfalls of noisy data for out-of-distribution generalisation,6
P0496595,conf/aistats/SanyalHYMWS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Accuracy on the wrong line: On the pitfalls of noisy data for out-of-distribution generalisation,6
P0496680,conf/aistats/WeselB25,AISTATS,A,IA / ML,2025,2021-2025,NL,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Tensor Network-Constrained Kernel Machines as Gaussian Processes,2
P0496246,conf/aistats/ChatterjeeMS25a,AISTATS,A,IA / ML,2025,2021-2025,IN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Generalization Bounds for Dependent Data using Online-to-Batch Conversion.,3
P0496538,conf/aistats/PalombaPAR25,AISTATS,A,IA / ML,2025,2021-2025,BE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Causal Framework for Evaluating Deferring Systems,4
P0496538,conf/aistats/PalombaPAR25,AISTATS,A,IA / ML,2025,2021-2025,IT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Causal Framework for Evaluating Deferring Systems,4
P0496538,conf/aistats/PalombaPAR25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Causal Framework for Evaluating Deferring Systems,4
P0496425,conf/aistats/KonigGL25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Disentangling Interactions and Dependencies in Feature Attributions,3
P0496709,conf/aistats/YeF25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Gaussian Smoothing in Saliency Maps: The Stability-Fidelity Trade-Off in Neural Network Interpretability,2
P0496709,conf/aistats/YeF25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Gaussian Smoothing in Saliency Maps: The Stability-Fidelity Trade-Off in Neural Network Interpretability,2
P0496633,conf/aistats/TamasSC25,AISTATS,A,IA / ML,2025,2021-2025,HU,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Data-Driven Upper Confidence Bounds with Near-Optimal Regret for Heavy-Tailed Bandits,3
P0496666,conf/aistats/WangHZBZIZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Towards Fair Graph Learning without Demographic Information,5
P0496357,conf/aistats/HegdeAC25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Calibrated Computation-Aware Gaussian Processes,3
P0496357,conf/aistats/HegdeAC25,AISTATS,A,IA / ML,2025,2021-2025,IN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Calibrated Computation-Aware Gaussian Processes,3
P0496557,conf/aistats/PlaVR25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distribution-Aware Mean Estimation under User-level Local Differential Privacy,2
P0496228,conf/aistats/BunaR25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Robust Gradient Descent for Phase Retrieval,2
P0496554,conf/aistats/PfortnerWCH25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Computation-Aware Kalman Filtering and Smoothing,4
P0496554,conf/aistats/PfortnerWCH25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Computation-Aware Kalman Filtering and Smoothing,4
P0496554,conf/aistats/PfortnerWCH25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Computation-Aware Kalman Filtering and Smoothing,4
P0496504,conf/aistats/MianiRH25,AISTATS,A,IA / ML,2025,2021-2025,DK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bayes without Underfitting: Fully Correlated Deep Learning Posteriors via Alternating Projections,3
P0496194,conf/aistats/BacchiocchiBCMG25,AISTATS,A,IA / ML,2025,2021-2025,IT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,The Sample Complexity of Stackelberg Games,5
P0496260,conf/aistats/CheshireC25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Active Bipartite Ranking with Smooth Posterior Distributions,2
P0496533,conf/aistats/OkanovicKKHKG25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"All models are wrong, some are useful: Model Selection with Limited Labels",6
P0496533,conf/aistats/OkanovicKKHKG25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"All models are wrong, some are useful: Model Selection with Limited Labels",6
P0496533,conf/aistats/OkanovicKKHKG25,AISTATS,A,IA / ML,2025,2021-2025,NL,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"All models are wrong, some are useful: Model Selection with Limited Labels",6
P0496533,conf/aistats/OkanovicKKHKG25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"All models are wrong, some are useful: Model Selection with Limited Labels",6
P0496697,conf/aistats/XuWWJ25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,LMEraser: Large Model Unlearning via Adaptive Prompt Tuning,4
P0496486,conf/aistats/ManchingalMWC25,AISTATS,A,IA / ML,2025,2021-2025,BE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Unified Evaluation Framework for Epistemic Predictions,4
P0496486,conf/aistats/ManchingalMWC25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Unified Evaluation Framework for Epistemic Predictions,4
P0496696,conf/aistats/XuMV25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Information-Theoretic Causal Discovery in Topological Order,3
P0496492,conf/aistats/MarionKBBBDLPB25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Implicit Diffusion: Efficient optimization through stochastic sampling,9
P0496492,conf/aistats/MarionKBBBDLPB25,AISTATS,A,IA / ML,2025,2021-2025,ES,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Implicit Diffusion: Efficient optimization through stochastic sampling,9
P0496492,conf/aistats/MarionKBBBDLPB25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Implicit Diffusion: Efficient optimization through stochastic sampling,9
P0496492,conf/aistats/MarionKBBBDLPB25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Implicit Diffusion: Efficient optimization through stochastic sampling,9
P0496360,conf/aistats/HenzingerSS25,AISTATS,A,IA / ML,2025,2021-2025,AT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Differentially Private Continual Release of Histograms and Related Queries,3
P0496360,conf/aistats/HenzingerSS25,AISTATS,A,IA / ML,2025,2021-2025,DK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Differentially Private Continual Release of Histograms and Related Queries,3
P0496307,conf/aistats/FangSTHK25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,StableMDS: A Novel Gradient Descent-Based Method for Stabilizing and Accelerating Weighted Multidimensional Scaling,5
P0496307,conf/aistats/FangSTHK25,AISTATS,A,IA / ML,2025,2021-2025,JP,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,StableMDS: A Novel Gradient Descent-Based Method for Stabilizing and Accelerating Weighted Multidimensional Scaling,5
P0496405,conf/aistats/KemptonBC25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,TempTest: Local Normalization Distortion and the Detection of Machine-generated Text,3
P0496426,conf/aistats/KosticRT25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Change Point Detection in Hadamard Spaces by Alternating Minimization,3
P0496426,conf/aistats/KosticRT25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Change Point Detection in Hadamard Spaces by Alternating Minimization,3
P0496290,conf/aistats/DirrenBGLD25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Contractivity and linear convergence  in bilinear saddle-point problems: An operator-theoretic approach,5
P0496452,conf/aistats/LiQWWYSJZ25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Multi-Agent Credit Assignment with Pretrained Language Models,8
P0496452,conf/aistats/LiQWWYSJZ25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Multi-Agent Credit Assignment with Pretrained Language Models,8
P0496245,conf/aistats/ChatterjeeMS25,AISTATS,A,IA / ML,2025,2021-2025,IN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Changepoint Estimation in Sparse Dynamic Stochastic Block Models under Near-Optimal Signal Strength,3
P0496245,conf/aistats/ChatterjeeMS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Changepoint Estimation in Sparse Dynamic Stochastic Block Models under Near-Optimal Signal Strength,3
P0496369,conf/aistats/HowsonFP25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,QuACK: A Multipurpose Queuing Algorithm for Cooperative $k$-Armed Bandits,3
P0496671,conf/aistats/WangSWXWZM25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,RetroDiff: Retrosynthesis as Multi-stage Distribution Interpolation,7
P0496671,conf/aistats/WangSWXWZM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,RetroDiff: Retrosynthesis as Multi-stage Distribution Interpolation,7
P0496288,conf/aistats/DervovicC25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Model Evaluation in the Dark: Robust Classifier Metrics with Missing Labels,2
P0496306,conf/aistats/FairozeOVJG25,AISTATS,A,IA / ML,2025,2021-2025,ES,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Difficulty of Constructing a Robust and Publicly-Detectable Watermark,5
P0496306,conf/aistats/FairozeOVJG25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Difficulty of Constructing a Robust and Publicly-Detectable Watermark,5
P0496634,conf/aistats/TanakaYIU25,AISTATS,A,IA / ML,2025,2021-2025,JP,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Energy-consistent Neural Operators for Hamiltonian and Dissipative Partial Differential Equations,4
P0496681,conf/aistats/WestphalHM25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Partial Information Decomposition for Data Interpretability and Feature Selection,3
P0496371,conf/aistats/HuLF25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Multi-Armed Bandit Approach to Online Selection and Evaluation of Generative Models,3
P0496371,conf/aistats/HuLF25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Multi-Armed Bandit Approach to Online Selection and Evaluation of Generative Models,3
P0496340,conf/aistats/GoisMSGL25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Performative Prediction on Games and Mechanism Design,5
P0496214,conf/aistats/BhattacharyyaFS25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Approximating the Total Variation Distance between Gaussians,3
