area,window,country_code,country_articles,area_report_label,eu27_uk_articles,resolved_articles,country_name,is_eu27_uk,share_resolved,share_eu27_uk,share_eu27_uk_pct
IA / ML,2006-2010,MX,148,IA / ML,9144,24981,MX,False,0.005925,0.016185,1.619
IA / ML,2006-2010,CZ,137,IA / ML,9144,24981,Czechia,True,0.005484,0.014983,1.498
IA / ML,2006-2010,IE,131,IA / ML,9144,24981,Ireland,True,0.005244,0.014326,1.433
IA / ML,2006-2010,TR,117,IA / ML,9144,24981,TR,False,0.004684,0.012795,1.28
IA / ML,2006-2010,DK,115,IA / ML,9144,24981,Denmark,True,0.004603,0.012577,1.258
IA / ML,2006-2010,NO,111,IA / ML,9144,24981,Norway,False,0.004443,0.012139,1.214
IA / ML,2006-2010,IR,93,IA / ML,9144,24981,IR,False,0.003723,0.010171,1.017
IA / ML,2006-2010,NZ,88,IA / ML,9144,24981,NZ,False,0.003523,0.009624,0.962
IA / ML,2006-2010,PL,80,IA / ML,9144,24981,Poland,True,0.003202,0.008749,0.875
IA / ML,2006-2010,SI,52,IA / ML,9144,24981,SI,True,0.002082,0.005687,0.569
IA / ML,2006-2010,RU,38,IA / ML,9144,24981,RU,False,0.001521,0.004156,0.416
IA / ML,2006-2010,TH,38,IA / ML,9144,24981,TH,False,0.001521,0.004156,0.416
IA / ML,2006-2010,HU,36,IA / ML,9144,24981,HU,True,0.001441,0.003937,0.394
IA / ML,2006-2010,PK,35,IA / ML,9144,24981,PK,False,0.001401,0.003828,0.383
IA / ML,2006-2010,RO,31,IA / ML,9144,24981,RO,True,0.001241,0.00339,0.339
IA / ML,2006-2010,TN,31,IA / ML,9144,24981,TN,False,0.001241,0.00339,0.339
IA / ML,2006-2010,ZA,30,IA / ML,9144,24981,ZA,False,0.001201,0.003281,0.328
IA / ML,2006-2010,AR,29,IA / ML,9144,24981,AR,False,0.001161,0.003171,0.317
IA / ML,2006-2010,EG,23,IA / ML,9144,24981,EG,False,0.000921,0.002515,0.252
IA / ML,2006-2010,CO,22,IA / ML,9144,24981,CO,False,0.000881,0.002406,0.241
IA / ML,2006-2010,CL,20,IA / ML,9144,24981,CL,False,0.000801,0.002187,0.219
IA / ML,2006-2010,MY,19,IA / ML,9144,24981,MY,False,0.000761,0.002078,0.208
IA / ML,2006-2010,LU,18,IA / ML,9144,24981,LU,True,0.000721,0.001969,0.197
IA / ML,2006-2010,SA,12,IA / ML,9144,24981,SA,False,0.00048,0.001312,0.131
IA / ML,2006-2010,VE,12,IA / ML,9144,24981,VE,False,0.00048,0.001312,0.131
IA / ML,2006-2010,NG,11,IA / ML,9144,24981,NG,False,0.00044,0.001203,0.12
IA / ML,2006-2010,SK,11,IA / ML,9144,24981,SK,True,0.00044,0.001203,0.12
IA / ML,2006-2010,SS,10,IA / ML,9144,24981,SS,False,0.0004,0.001094,0.109
IA / ML,2006-2010,VN,10,IA / ML,9144,24981,VN,False,0.0004,0.001094,0.109
IA / ML,2006-2010,IS,9,IA / ML,9144,24981,IS,False,0.00036,0.000984,0.098
IA / ML,2006-2010,MO,9,IA / ML,9144,24981,MO,False,0.00036,0.000984,0.098
IA / ML,2006-2010,AE,8,IA / ML,9144,24981,AE,False,0.00032,0.000875,0.087
IA / ML,2006-2010,BI,8,IA / ML,9144,24981,BI,False,0.00032,0.000875,0.087
IA / ML,2006-2010,HR,8,IA / ML,9144,24981,HR,True,0.00032,0.000875,0.087
IA / ML,2006-2010,BG,7,IA / ML,9144,24981,BG,True,0.00028,0.000766,0.077
IA / ML,2006-2010,BN,7,IA / ML,9144,24981,BN,False,0.00028,0.000766,0.077
IA / ML,2006-2010,CY,7,IA / ML,9144,24981,CY,True,0.00028,0.000766,0.077
IA / ML,2006-2010,DZ,7,IA / ML,9144,24981,DZ,False,0.00028,0.000766,0.077
IA / ML,2006-2010,EE,7,IA / ML,9144,24981,EE,True,0.00028,0.000766,0.077
IA / ML,2006-2010,JO,7,IA / ML,9144,24981,JO,False,0.00028,0.000766,0.077
IA / ML,2006-2010,LB,7,IA / ML,9144,24981,LB,False,0.00028,0.000766,0.077
IA / ML,2006-2010,RS,6,IA / ML,9144,24981,RS,False,0.00024,0.000656,0.066
IA / ML,2006-2010,BD,5,IA / ML,9144,24981,BD,False,0.0002,0.000547,0.055
IA / ML,2006-2010,BY,5,IA / ML,9144,24981,BY,False,0.0002,0.000547,0.055
IA / ML,2006-2010,MA,5,IA / ML,9144,24981,MA,False,0.0002,0.000547,0.055
IA / ML,2006-2010,CU,4,IA / ML,9144,24981,CU,False,0.00016,0.000437,0.044
IA / ML,2006-2010,TJ,4,IA / ML,9144,24981,TJ,False,0.00016,0.000437,0.044
IA / ML,2006-2010,KH,3,IA / ML,9144,24981,KH,False,0.00012,0.000328,0.033
IA / ML,2006-2010,MK,3,IA / ML,9144,24981,MK,False,0.00012,0.000328,0.033
IA / ML,2006-2010,PS,3,IA / ML,9144,24981,PS,False,0.00012,0.000328,0.033
IA / ML,2006-2010,KE,2,IA / ML,9144,24981,KE,False,8e-05,0.000219,0.022
IA / ML,2006-2010,LK,2,IA / ML,9144,24981,LK,False,8e-05,0.000219,0.022
IA / ML,2006-2010,LT,2,IA / ML,9144,24981,LT,True,8e-05,0.000219,0.022
IA / ML,2006-2010,LV,2,IA / ML,9144,24981,LV,True,8e-05,0.000219,0.022
IA / ML,2006-2010,MT,2,IA / ML,9144,24981,MT,True,8e-05,0.000219,0.022
IA / ML,2006-2010,OM,2,IA / ML,9144,24981,OM,False,8e-05,0.000219,0.022
IA / ML,2006-2010,PH,2,IA / ML,9144,24981,PH,False,8e-05,0.000219,0.022
IA / ML,2006-2010,PR,2,IA / ML,9144,24981,PR,False,8e-05,0.000219,0.022
IA / ML,2006-2010,TT,2,IA / ML,9144,24981,TT,False,8e-05,0.000219,0.022
IA / ML,2006-2010,UA,2,IA / ML,9144,24981,UA,False,8e-05,0.000219,0.022
IA / ML,2006-2010,UY,2,IA / ML,9144,24981,UY,False,8e-05,0.000219,0.022
IA / ML,2006-2010,ZW,2,IA / ML,9144,24981,ZW,False,8e-05,0.000219,0.022
IA / ML,2006-2010,AF,1,IA / ML,9144,24981,AF,False,4e-05,0.000109,0.011
IA / ML,2006-2010,BM,1,IA / ML,9144,24981,BM,False,4e-05,0.000109,0.011
IA / ML,2006-2010,BS,1,IA / ML,9144,24981,BS,False,4e-05,0.000109,0.011
IA / ML,2006-2010,DJ,1,IA / ML,9144,24981,DJ,False,4e-05,0.000109,0.011
IA / ML,2006-2010,ET,1,IA / ML,9144,24981,ET,False,4e-05,0.000109,0.011
IA / ML,2006-2010,GF,1,IA / ML,9144,24981,GF,False,4e-05,0.000109,0.011
IA / ML,2006-2010,GH,1,IA / ML,9144,24981,GH,False,4e-05,0.000109,0.011
IA / ML,2006-2010,JM,1,IA / ML,9144,24981,JM,False,4e-05,0.000109,0.011
IA / ML,2006-2010,KP,1,IA / ML,9144,24981,KP,False,4e-05,0.000109,0.011
IA / ML,2006-2010,KW,1,IA / ML,9144,24981,KW,False,4e-05,0.000109,0.011
IA / ML,2006-2010,ME,1,IA / ML,9144,24981,ME,False,4e-05,0.000109,0.011
IA / ML,2006-2010,NC,1,IA / ML,9144,24981,NC,False,4e-05,0.000109,0.011
IA / ML,2006-2010,NP,1,IA / ML,9144,24981,NP,False,4e-05,0.000109,0.011
IA / ML,2006-2010,PA,1,IA / ML,9144,24981,PA,False,4e-05,0.000109,0.011
IA / ML,2006-2010,PY,1,IA / ML,9144,24981,PY,False,4e-05,0.000109,0.011
IA / ML,2006-2010,QA,1,IA / ML,9144,24981,QA,False,4e-05,0.000109,0.011
IA / ML,2006-2010,SY,1,IA / ML,9144,24981,SY,False,4e-05,0.000109,0.011
IA / ML,2006-2010,TZ,1,IA / ML,9144,24981,TZ,False,4e-05,0.000109,0.011
IA / ML,2006-2010,VG,1,IA / ML,9144,24981,VG,False,4e-05,0.000109,0.011
IA / ML,2011-2015,US,10987,IA / ML,10640,28594,United States,False,0.384241,1.032613,103.261
IA / ML,2011-2015,CN,3360,IA / ML,10640,28594,China,False,0.117507,0.315789,31.579
IA / ML,2011-2015,DE,2808,IA / ML,10640,28594,Germany,True,0.098202,0.26391,26.391
IA / ML,2011-2015,GB,2353,IA / ML,10640,28594,United Kingdom,True,0.08229,0.221147,22.115
IA / ML,2011-2015,JP,2073,IA / ML,10640,28594,Japan,False,0.072498,0.194831,19.483
IA / ML,2011-2015,FR,2038,IA / ML,10640,28594,France,True,0.071274,0.191541,19.154
IA / ML,2011-2015,CA,1320,IA / ML,10640,28594,Canada,False,0.046164,0.12406,12.406
IA / ML,2011-2015,AU,1255,IA / ML,10640,28594,Australia,False,0.04389,0.117951,11.795
IA / ML,2011-2015,CH,1075,IA / ML,10640,28594,Switzerland,False,0.037595,0.101034,10.103
IA / ML,2011-2015,IT,1055,IA / ML,10640,28594,Italy,True,0.036896,0.099154,9.915
IA / ML,2011-2015,SG,965,IA / ML,10640,28594,Singapore,False,0.033748,0.090695,9.07
IA / ML,2011-2015,ES,827,IA / ML,10640,28594,Spain,True,0.028922,0.077726,7.773
IA / ML,2011-2015,KR,690,IA / ML,10640,28594,South Korea,False,0.024131,0.06485,6.485
IA / ML,2011-2015,NL,657,IA / ML,10640,28594,Netherlands,True,0.022977,0.061748,6.175
IA / ML,2011-2015,HK,464,IA / ML,10640,28594,Hong Kong,False,0.016227,0.043609,4.361
IA / ML,2011-2015,IL,455,IA / ML,10640,28594,Israel,False,0.015912,0.042763,4.276
IA / ML,2011-2015,TW,422,IA / ML,10640,28594,Taiwan,False,0.014758,0.039662,3.966
IA / ML,2011-2015,IN,402,IA / ML,10640,28594,India,False,0.014059,0.037782,3.778
IA / ML,2011-2015,AT,381,IA / ML,10640,28594,Austria,True,0.013324,0.035808,3.581
IA / ML,2011-2015,SE,370,IA / ML,10640,28594,Sweden,True,0.01294,0.034774,3.477
IA / ML,2011-2015,BE,329,IA / ML,10640,28594,Belgium,True,0.011506,0.030921,3.092
IA / ML,2011-2015,PT,268,IA / ML,10640,28594,Portugal,True,0.009373,0.025188,2.519
IA / ML,2011-2015,GR,258,IA / ML,10640,28594,Greece,True,0.009023,0.024248,2.425
IA / ML,2011-2015,BR,210,IA / ML,10640,28594,Brazil,False,0.007344,0.019737,1.974
IA / ML,2011-2015,CZ,181,IA / ML,10640,28594,Czechia,True,0.00633,0.017011,1.701
IA / ML,2011-2015,FI,180,IA / ML,10640,28594,Finland,True,0.006295,0.016917,1.692
IA / ML,2011-2015,IE,155,IA / ML,10640,28594,Ireland,True,0.005421,0.014568,1.457
IA / ML,2011-2015,DK,136,IA / ML,10640,28594,Denmark,True,0.004756,0.012782,1.278
IA / ML,2011-2015,MX,117,IA / ML,10640,28594,MX,False,0.004092,0.010996,1.1
IA / ML,2011-2015,PL,106,IA / ML,10640,28594,Poland,True,0.003707,0.009962,0.996
IA / ML,2011-2015,TR,103,IA / ML,10640,28594,TR,False,0.003602,0.00968,0.968
IA / ML,2011-2015,NO,98,IA / ML,10640,28594,Norway,False,0.003427,0.009211,0.921
IA / ML,2011-2015,NZ,86,IA / ML,10640,28594,NZ,False,0.003008,0.008083,0.808
IA / ML,2011-2015,RU,70,IA / ML,10640,28594,RU,False,0.002448,0.006579,0.658
IA / ML,2011-2015,SA,65,IA / ML,10640,28594,SA,False,0.002273,0.006109,0.611
IA / ML,2011-2015,IR,64,IA / ML,10640,28594,IR,False,0.002238,0.006015,0.602
IA / ML,2011-2015,RO,62,IA / ML,10640,28594,RO,True,0.002168,0.005827,0.583
IA / ML,2011-2015,SI,53,IA / ML,10640,28594,SI,True,0.001854,0.004981,0.498
IA / ML,2011-2015,QA,49,IA / ML,10640,28594,QA,False,0.001714,0.004605,0.461
IA / ML,2011-2015,PK,48,IA / ML,10640,28594,PK,False,0.001679,0.004511,0.451
IA / ML,2011-2015,CL,45,IA / ML,10640,28594,CL,False,0.001574,0.004229,0.423
IA / ML,2011-2015,EG,42,IA / ML,10640,28594,EG,False,0.001469,0.003947,0.395
IA / ML,2011-2015,HU,39,IA / ML,10640,28594,HU,True,0.001364,0.003665,0.367
IA / ML,2011-2015,MY,34,IA / ML,10640,28594,MY,False,0.001189,0.003195,0.32
IA / ML,2011-2015,ZA,33,IA / ML,10640,28594,ZA,False,0.001154,0.003102,0.31
IA / ML,2011-2015,CO,31,IA / ML,10640,28594,CO,False,0.001084,0.002914,0.291
IA / ML,2011-2015,TN,30,IA / ML,10640,28594,TN,False,0.001049,0.00282,0.282
IA / ML,2011-2015,LU,28,IA / ML,10640,28594,LU,True,0.000979,0.002632,0.263
IA / ML,2011-2015,MO,27,IA / ML,10640,28594,MO,False,0.000944,0.002538,0.254
IA / ML,2011-2015,AE,26,IA / ML,10640,28594,AE,False,0.000909,0.002444,0.244
IA / ML,2011-2015,AR,24,IA / ML,10640,28594,AR,False,0.000839,0.002256,0.226
IA / ML,2011-2015,BI,23,IA / ML,10640,28594,BI,False,0.000804,0.002162,0.216
IA / ML,2011-2015,TH,23,IA / ML,10640,28594,TH,False,0.000804,0.002162,0.216
IA / ML,2011-2015,HR,21,IA / ML,10640,28594,HR,True,0.000734,0.001974,0.197
IA / ML,2011-2015,DZ,20,IA / ML,10640,28594,DZ,False,0.000699,0.00188,0.188
IA / ML,2011-2015,VN,19,IA / ML,10640,28594,VN,False,0.000664,0.001786,0.179
IA / ML,2011-2015,SK,16,IA / ML,10640,28594,SK,True,0.00056,0.001504,0.15
IA / ML,2011-2015,LB,12,IA / ML,10640,28594,LB,False,0.00042,0.001128,0.113
IA / ML,2011-2015,RS,12,IA / ML,10640,28594,RS,False,0.00042,0.001128,0.113
IA / ML,2011-2015,SS,12,IA / ML,10640,28594,SS,False,0.00042,0.001128,0.113
IA / ML,2011-2015,EE,11,IA / ML,10640,28594,EE,True,0.000385,0.001034,0.103
IA / ML,2011-2015,CY,9,IA / ML,10640,28594,CY,True,0.000315,0.000846,0.085
IA / ML,2011-2015,BG,8,IA / ML,10640,28594,BG,True,0.00028,0.000752,0.075
IA / ML,2011-2015,IS,8,IA / ML,10640,28594,IS,False,0.00028,0.000752,0.075
IA / ML,2011-2015,MA,8,IA / ML,10640,28594,MA,False,0.00028,0.000752,0.075
IA / ML,2011-2015,PH,8,IA / ML,10640,28594,PH,False,0.00028,0.000752,0.075
IA / ML,2011-2015,BD,7,IA / ML,10640,28594,BD,False,0.000245,0.000658,0.066
IA / ML,2011-2015,ID,7,IA / ML,10640,28594,ID,False,0.000245,0.000658,0.066
IA / ML,2011-2015,EC,5,IA / ML,10640,28594,EC,False,0.000175,0.00047,0.047
IA / ML,2011-2015,MT,5,IA / ML,10640,28594,MT,True,0.000175,0.00047,0.047
IA / ML,2011-2015,UG,5,IA / ML,10640,28594,UG,False,0.000175,0.00047,0.047
IA / ML,2011-2015,BA,4,IA / ML,10640,28594,BA,False,0.00014,0.000376,0.038
IA / ML,2011-2015,CU,4,IA / ML,10640,28594,CU,False,0.00014,0.000376,0.038
IA / ML,2011-2015,PR,4,IA / ML,10640,28594,PR,False,0.00014,0.000376,0.038
IA / ML,2011-2015,CM,3,IA / ML,10640,28594,CM,False,0.000105,0.000282,0.028
IA / ML,2011-2015,JO,3,IA / ML,10640,28594,JO,False,0.000105,0.000282,0.028
IA / ML,2011-2015,UY,3,IA / ML,10640,28594,UY,False,0.000105,0.000282,0.028
IA / ML,2011-2015,VE,3,IA / ML,10640,28594,VE,False,0.000105,0.000282,0.028
IA / ML,2011-2015,AM,2,IA / ML,10640,28594,AM,False,7e-05,0.000188,0.019
IA / ML,2011-2015,BM,2,IA / ML,10640,28594,BM,False,7e-05,0.000188,0.019
IA / ML,2011-2015,BO,2,IA / ML,10640,28594,BO,False,7e-05,0.000188,0.019
IA / ML,2011-2015,ET,2,IA / ML,10640,28594,ET,False,7e-05,0.000188,0.019
IA / ML,2011-2015,GH,2,IA / ML,10640,28594,GH,False,7e-05,0.000188,0.019
IA / ML,2011-2015,JM,2,IA / ML,10640,28594,JM,False,7e-05,0.000188,0.019
IA / ML,2011-2015,KW,2,IA / ML,10640,28594,KW,False,7e-05,0.000188,0.019
IA / ML,2011-2015,KZ,2,IA / ML,10640,28594,KZ,False,7e-05,0.000188,0.019
IA / ML,2011-2015,LK,2,IA / ML,10640,28594,LK,False,7e-05,0.000188,0.019
IA / ML,2011-2015,LT,2,IA / ML,10640,28594,LT,True,7e-05,0.000188,0.019
IA / ML,2011-2015,LV,2,IA / ML,10640,28594,LV,True,7e-05,0.000188,0.019
IA / ML,2011-2015,TJ,2,IA / ML,10640,28594,TJ,False,7e-05,0.000188,0.019
IA / ML,2011-2015,ZW,2,IA / ML,10640,28594,ZW,False,7e-05,0.000188,0.019
IA / ML,2011-2015,AF,1,IA / ML,10640,28594,AF,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,AL,1,IA / ML,10640,28594,AL,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,AZ,1,IA / ML,10640,28594,AZ,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,BH,1,IA / ML,10640,28594,BH,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,BY,1,IA / ML,10640,28594,BY,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,CR,1,IA / ML,10640,28594,CR,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,IQ,1,IA / ML,10640,28594,IQ,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,KH,1,IA / ML,10640,28594,KH,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,LY,1,IA / ML,10640,28594,LY,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,MM,1,IA / ML,10640,28594,MM,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,MN,1,IA / ML,10640,28594,MN,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,NE,1,IA / ML,10640,28594,NE,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,NG,1,IA / ML,10640,28594,NG,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,PE,1,IA / ML,10640,28594,PE,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,RW,1,IA / ML,10640,28594,RW,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,SN,1,IA / ML,10640,28594,SN,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,TZ,1,IA / ML,10640,28594,TZ,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,WS,1,IA / ML,10640,28594,WS,False,3.5e-05,9.4e-05,0.009
IA / ML,2011-2015,YE,1,IA / ML,10640,28594,YE,False,3.5e-05,9.4e-05,0.009
IA / ML,2016-2020,US,19675,IA / ML,15139,49450,United States,False,0.397877,1.299623,129.962
IA / ML,2016-2020,CN,12638,IA / ML,15139,49450,China,False,0.255571,0.834798,83.48
IA / ML,2016-2020,GB,4980,IA / ML,15139,49450,United Kingdom,True,0.100708,0.328952,32.895
IA / ML,2016-2020,DE,3775,IA / ML,15139,49450,Germany,True,0.07634,0.249356,24.936
IA / ML,2016-2020,CA,2337,IA / ML,15139,49450,Canada,False,0.04726,0.15437,15.437
IA / ML,2016-2020,AU,2317,IA / ML,15139,49450,Australia,False,0.046855,0.153048,15.305
IA / ML,2016-2020,FR,2278,IA / ML,15139,49450,France,True,0.046067,0.150472,15.047
IA / ML,2016-2020,JP,2212,IA / ML,15139,49450,Japan,False,0.044732,0.146113,14.611
IA / ML,2016-2020,SG,1781,IA / ML,15139,49450,Singapore,False,0.036016,0.117643,11.764
IA / ML,2016-2020,CH,1592,IA / ML,15139,49450,Switzerland,False,0.032194,0.105159,10.516
IA / ML,2016-2020,KR,1390,IA / ML,15139,49450,South Korea,False,0.028109,0.091816,9.182
IA / ML,2016-2020,IT,1339,IA / ML,15139,49450,Italy,True,0.027078,0.088447,8.845
IA / ML,2016-2020,HK,1326,IA / ML,15139,49450,Hong Kong,False,0.026815,0.087588,8.759
IA / ML,2016-2020,IL,1275,IA / ML,15139,49450,Israel,False,0.025784,0.08422,8.422
IA / ML,2016-2020,IN,1177,IA / ML,15139,49450,India,False,0.023802,0.077746,7.775
IA / ML,2016-2020,NL,961,IA / ML,15139,49450,Netherlands,True,0.019434,0.063478,6.348
IA / ML,2016-2020,ES,780,IA / ML,15139,49450,Spain,True,0.015774,0.051523,5.152
IA / ML,2016-2020,SE,590,IA / ML,15139,49450,Sweden,True,0.011931,0.038972,3.897
IA / ML,2016-2020,TW,546,IA / ML,15139,49450,Taiwan,False,0.011041,0.036066,3.607
IA / ML,2016-2020,AT,510,IA / ML,15139,49450,Austria,True,0.010313,0.033688,3.369
IA / ML,2016-2020,BE,389,IA / ML,15139,49450,Belgium,True,0.007867,0.025695,2.57
IA / ML,2016-2020,CZ,364,IA / ML,15139,49450,Czechia,True,0.007361,0.024044,2.404
IA / ML,2016-2020,RU,353,IA / ML,15139,49450,RU,False,0.007139,0.023317,2.332
IA / ML,2016-2020,FI,329,IA / ML,15139,49450,Finland,True,0.006653,0.021732,2.173
IA / ML,2016-2020,DK,304,IA / ML,15139,49450,Denmark,True,0.006148,0.020081,2.008
IA / ML,2016-2020,BR,291,IA / ML,15139,49450,Brazil,False,0.005885,0.019222,1.922
IA / ML,2016-2020,PT,262,IA / ML,15139,49450,Portugal,True,0.005298,0.017306,1.731
IA / ML,2016-2020,PL,244,IA / ML,15139,49450,Poland,True,0.004934,0.016117,1.612
IA / ML,2016-2020,GR,229,IA / ML,15139,49450,Greece,True,0.004631,0.015126,1.513
IA / ML,2016-2020,IE,215,IA / ML,15139,49450,Ireland,True,0.004348,0.014202,1.42
IA / ML,2016-2020,AE,214,IA / ML,15139,49450,AE,False,0.004328,0.014136,1.414
IA / ML,2016-2020,MX,169,IA / ML,15139,49450,MX,False,0.003418,0.011163,1.116
IA / ML,2016-2020,NO,152,IA / ML,15139,49450,Norway,False,0.003074,0.01004,1.004
IA / ML,2016-2020,NZ,141,IA / ML,15139,49450,NZ,False,0.002851,0.009314,0.931
IA / ML,2016-2020,SA,131,IA / ML,15139,49450,SA,False,0.002649,0.008653,0.865
IA / ML,2016-2020,TR,127,IA / ML,15139,49450,TR,False,0.002568,0.008389,0.839
IA / ML,2016-2020,MO,85,IA / ML,15139,49450,MO,False,0.001719,0.005615,0.561
IA / ML,2016-2020,PK,76,IA / ML,15139,49450,PK,False,0.001537,0.00502,0.502
IA / ML,2016-2020,IR,74,IA / ML,15139,49450,IR,False,0.001496,0.004888,0.489
IA / ML,2016-2020,HU,64,IA / ML,15139,49450,HU,True,0.001294,0.004227,0.423
IA / ML,2016-2020,SI,64,IA / ML,15139,49450,SI,True,0.001294,0.004227,0.423
IA / ML,2016-2020,RO,63,IA / ML,15139,49450,RO,True,0.001274,0.004161,0.416
IA / ML,2016-2020,CL,59,IA / ML,15139,49450,CL,False,0.001193,0.003897,0.39
IA / ML,2016-2020,ZA,58,IA / ML,15139,49450,ZA,False,0.001173,0.003831,0.383
IA / ML,2016-2020,CO,54,IA / ML,15139,49450,CO,False,0.001092,0.003567,0.357
IA / ML,2016-2020,KY,51,IA / ML,15139,49450,KY,False,0.001031,0.003369,0.337
IA / ML,2016-2020,QA,50,IA / ML,15139,49450,QA,False,0.001011,0.003303,0.33
IA / ML,2016-2020,SK,49,IA / ML,15139,49450,SK,True,0.000991,0.003237,0.324
IA / ML,2016-2020,DZ,45,IA / ML,15139,49450,DZ,False,0.00091,0.002972,0.297
IA / ML,2016-2020,MY,45,IA / ML,15139,49450,MY,False,0.00091,0.002972,0.297
IA / ML,2016-2020,TN,41,IA / ML,15139,49450,TN,False,0.000829,0.002708,0.271
IA / ML,2016-2020,EG,37,IA / ML,15139,49450,EG,False,0.000748,0.002444,0.244
IA / ML,2016-2020,JM,37,IA / ML,15139,49450,JM,False,0.000748,0.002444,0.244
IA / ML,2016-2020,BD,36,IA / ML,15139,49450,BD,False,0.000728,0.002378,0.238
IA / ML,2016-2020,VN,36,IA / ML,15139,49450,VN,False,0.000728,0.002378,0.238
IA / ML,2016-2020,AR,35,IA / ML,15139,49450,AR,False,0.000708,0.002312,0.231
IA / ML,2016-2020,LU,30,IA / ML,15139,49450,LU,True,0.000607,0.001982,0.198
IA / ML,2016-2020,BI,29,IA / ML,15139,49450,BI,False,0.000586,0.001916,0.192
IA / ML,2016-2020,TH,25,IA / ML,15139,49450,TH,False,0.000506,0.001651,0.165
IA / ML,2016-2020,EE,23,IA / ML,15139,49450,EE,True,0.000465,0.001519,0.152
IA / ML,2016-2020,SS,23,IA / ML,15139,49450,SS,False,0.000465,0.001519,0.152
IA / ML,2016-2020,LB,22,IA / ML,15139,49450,LB,False,0.000445,0.001453,0.145
IA / ML,2016-2020,PH,20,IA / ML,15139,49450,PH,False,0.000404,0.001321,0.132
IA / ML,2016-2020,MK,19,IA / ML,15139,49450,MK,False,0.000384,0.001255,0.126
IA / ML,2016-2020,RS,18,IA / ML,15139,49450,RS,False,0.000364,0.001189,0.119
IA / ML,2016-2020,BG,17,IA / ML,15139,49450,BG,True,0.000344,0.001123,0.112
IA / ML,2016-2020,HR,17,IA / ML,15139,49450,HR,True,0.000344,0.001123,0.112
IA / ML,2016-2020,LK,16,IA / ML,15139,49450,LK,False,0.000324,0.001057,0.106
IA / ML,2016-2020,MM,16,IA / ML,15139,49450,MM,False,0.000324,0.001057,0.106
IA / ML,2016-2020,DO,15,IA / ML,15139,49450,DO,False,0.000303,0.000991,0.099
IA / ML,2016-2020,ID,13,IA / ML,15139,49450,ID,False,0.000263,0.000859,0.086
IA / ML,2016-2020,EC,12,IA / ML,15139,49450,EC,False,0.000243,0.000793,0.079
IA / ML,2016-2020,MT,11,IA / ML,15139,49450,MT,True,0.000222,0.000727,0.073
IA / ML,2016-2020,UY,11,IA / ML,15139,49450,UY,False,0.000222,0.000727,0.073
IA / ML,2016-2020,CY,10,IA / ML,15139,49450,CY,True,0.000202,0.000661,0.066
IA / ML,2016-2020,KZ,9,IA / ML,15139,49450,KZ,False,0.000182,0.000594,0.059
IA / ML,2016-2020,NG,9,IA / ML,15139,49450,NG,False,0.000182,0.000594,0.059
IA / ML,2016-2020,MA,8,IA / ML,15139,49450,MA,False,0.000162,0.000528,0.053
IA / ML,2016-2020,ET,7,IA / ML,15139,49450,ET,False,0.000142,0.000462,0.046
IA / ML,2016-2020,PE,7,IA / ML,15139,49450,PE,False,0.000142,0.000462,0.046
IA / ML,2016-2020,NP,6,IA / ML,15139,49450,NP,False,0.000121,0.000396,0.04
IA / ML,2016-2020,PS,6,IA / ML,15139,49450,PS,False,0.000121,0.000396,0.04
IA / ML,2016-2020,VE,6,IA / ML,15139,49450,VE,False,0.000121,0.000396,0.04
IA / ML,2016-2020,BA,5,IA / ML,15139,49450,BA,False,0.000101,0.00033,0.033
IA / ML,2016-2020,IS,5,IA / ML,15139,49450,IS,False,0.000101,0.00033,0.033
IA / ML,2016-2020,PR,5,IA / ML,15139,49450,PR,False,0.000101,0.00033,0.033
IA / ML,2016-2020,GH,4,IA / ML,15139,49450,GH,False,8.1e-05,0.000264,0.026
IA / ML,2016-2020,KH,4,IA / ML,15139,49450,KH,False,8.1e-05,0.000264,0.026
IA / ML,2016-2020,LT,4,IA / ML,15139,49450,LT,True,8.1e-05,0.000264,0.026
IA / ML,2016-2020,UA,4,IA / ML,15139,49450,UA,False,8.1e-05,0.000264,0.026
IA / ML,2016-2020,UZ,4,IA / ML,15139,49450,UZ,False,8.1e-05,0.000264,0.026
IA / ML,2016-2020,IQ,3,IA / ML,15139,49450,IQ,False,6.1e-05,0.000198,0.02
IA / ML,2016-2020,JO,3,IA / ML,15139,49450,JO,False,6.1e-05,0.000198,0.02
