level,window,country_code,country_articles,eu27_uk_articles,resolved_articles,country_name,is_eu27_uk,share_eu27_uk,share_eu27_uk_pct
A,2011-2015,JP,1749,14544,35789,Japan,False,0.120256,12.026
A,2011-2015,IT,1478,14544,35789,Italy,True,0.101623,10.162
A,2011-2015,CH,1246,14544,35789,Switzerland,False,0.085671,8.567
A,2011-2015,AU,1221,14544,35789,Australia,False,0.083952,8.395
A,2011-2015,ES,1196,14544,35789,Spain,True,0.082233,8.223
A,2011-2015,NL,1112,14544,35789,Netherlands,True,0.076458,7.646
A,2011-2015,SG,744,14544,35789,Singapore,False,0.051155,5.116
A,2011-2015,IN,690,14544,35789,India,False,0.047442,4.744
A,2011-2015,IL,654,14544,35789,Israel,False,0.044967,4.497
A,2011-2015,KR,648,14544,35789,South Korea,False,0.044554,4.455
A,2011-2015,SE,605,14544,35789,Sweden,True,0.041598,4.16
A,2011-2015,AT,582,14544,35789,Austria,True,0.040017,4.002
A,2011-2015,BR,522,14544,35789,Brazil,False,0.035891,3.589
A,2011-2015,BE,514,14544,35789,Belgium,True,0.035341,3.534
A,2011-2015,TW,507,14544,35789,Taiwan,False,0.03486,3.486
A,2011-2015,HK,429,14544,35789,Hong Kong,False,0.029497,2.95
A,2011-2015,PT,378,14544,35789,Portugal,True,0.02599,2.599
A,2011-2015,GR,346,14544,35789,Greece,True,0.02379,2.379
A,2011-2015,FI,315,14544,35789,Finland,True,0.021658,2.166
A,2011-2015,DK,302,14544,35789,Denmark,True,0.020765,2.076
A,2011-2015,IE,281,14544,35789,Ireland,True,0.019321,1.932
A,2011-2015,NO,280,14544,35789,Norway,False,0.019252,1.925
A,2011-2015,CZ,219,14544,35789,Czechia,True,0.015058,1.506
A,2011-2015,NZ,160,14544,35789,NZ,False,0.011001,1.1
A,2011-2015,PL,150,14544,35789,Poland,True,0.010314,1.031
A,2011-2015,RU,133,14544,35789,RU,False,0.009145,0.914
A,2011-2015,MX,123,14544,35789,MX,False,0.008457,0.846
A,2011-2015,TR,120,14544,35789,TR,False,0.008251,0.825
A,2011-2015,HU,103,14544,35789,HU,True,0.007082,0.708
A,2011-2015,LU,99,14544,35789,LU,True,0.006807,0.681
A,2011-2015,CL,93,14544,35789,CL,False,0.006394,0.639
A,2011-2015,IR,85,14544,35789,IR,False,0.005844,0.584
A,2011-2015,QA,81,14544,35789,QA,False,0.005569,0.557
A,2011-2015,PK,71,14544,35789,PK,False,0.004882,0.488
A,2011-2015,SA,66,14544,35789,SA,False,0.004538,0.454
A,2011-2015,RO,64,14544,35789,RO,True,0.0044,0.44
A,2011-2015,EE,55,14544,35789,EE,True,0.003782,0.378
A,2011-2015,EG,54,14544,35789,EG,False,0.003713,0.371
A,2011-2015,ZA,52,14544,35789,ZA,False,0.003575,0.358
A,2011-2015,TN,48,14544,35789,TN,False,0.0033,0.33
A,2011-2015,SI,41,14544,35789,SI,True,0.002819,0.282
A,2011-2015,AR,40,14544,35789,AR,False,0.00275,0.275
A,2011-2015,TH,39,14544,35789,TH,False,0.002682,0.268
A,2011-2015,CY,32,14544,35789,CY,True,0.0022,0.22
A,2011-2015,CO,31,14544,35789,CO,False,0.002131,0.213
A,2011-2015,MY,31,14544,35789,MY,False,0.002131,0.213
A,2011-2015,DZ,28,14544,35789,DZ,False,0.001925,0.193
A,2011-2015,SK,27,14544,35789,SK,True,0.001856,0.186
A,2011-2015,AE,24,14544,35789,AE,False,0.00165,0.165
A,2011-2015,VN,21,14544,35789,VN,False,0.001444,0.144
A,2011-2015,LB,18,14544,35789,LB,False,0.001238,0.124
A,2011-2015,HR,16,14544,35789,HR,True,0.0011,0.11
A,2011-2015,RS,15,14544,35789,RS,False,0.001031,0.103
A,2011-2015,BD,14,14544,35789,BD,False,0.000963,0.096
A,2011-2015,MA,14,14544,35789,MA,False,0.000963,0.096
A,2011-2015,MO,14,14544,35789,MO,False,0.000963,0.096
A,2011-2015,LV,13,14544,35789,LV,True,0.000894,0.089
A,2011-2015,IS,12,14544,35789,IS,False,0.000825,0.083
A,2011-2015,PH,10,14544,35789,PH,False,0.000688,0.069
A,2011-2015,BG,8,14544,35789,BG,True,0.00055,0.055
A,2011-2015,BI,8,14544,35789,BI,False,0.00055,0.055
A,2011-2015,CU,8,14544,35789,CU,False,0.00055,0.055
A,2011-2015,JO,8,14544,35789,JO,False,0.00055,0.055
A,2011-2015,ID,7,14544,35789,ID,False,0.000481,0.048
A,2011-2015,MT,7,14544,35789,MT,True,0.000481,0.048
A,2011-2015,BA,6,14544,35789,BA,False,0.000413,0.041
A,2011-2015,BM,6,14544,35789,BM,False,0.000413,0.041
A,2011-2015,CM,6,14544,35789,CM,False,0.000413,0.041
A,2011-2015,CR,6,14544,35789,CR,False,0.000413,0.041
A,2011-2015,EC,6,14544,35789,EC,False,0.000413,0.041
A,2011-2015,PE,6,14544,35789,PE,False,0.000413,0.041
A,2011-2015,LK,5,14544,35789,LK,False,0.000344,0.034
A,2011-2015,PR,5,14544,35789,PR,False,0.000344,0.034
A,2011-2015,UY,5,14544,35789,UY,False,0.000344,0.034
A,2011-2015,SS,4,14544,35789,SS,False,0.000275,0.028
A,2011-2015,UG,4,14544,35789,UG,False,0.000275,0.028
A,2011-2015,KE,3,14544,35789,KE,False,0.000206,0.021
A,2011-2015,KW,3,14544,35789,KW,False,0.000206,0.021
A,2011-2015,TJ,3,14544,35789,TJ,False,0.000206,0.021
A,2011-2015,UA,3,14544,35789,UA,False,0.000206,0.021
A,2011-2015,VE,3,14544,35789,VE,False,0.000206,0.021
A,2011-2015,AM,2,14544,35789,AM,False,0.000138,0.014
A,2011-2015,BO,2,14544,35789,BO,False,0.000138,0.014
A,2011-2015,BY,2,14544,35789,BY,False,0.000138,0.014
A,2011-2015,DO,2,14544,35789,DO,False,0.000138,0.014
A,2011-2015,KH,2,14544,35789,KH,False,0.000138,0.014
A,2011-2015,KZ,2,14544,35789,KZ,False,0.000138,0.014
A,2011-2015,LI,2,14544,35789,LI,False,0.000138,0.014
A,2011-2015,MD,2,14544,35789,MD,False,0.000138,0.014
A,2011-2015,SN,2,14544,35789,SN,False,0.000138,0.014
A,2011-2015,TZ,2,14544,35789,TZ,False,0.000138,0.014
A,2011-2015,ZW,2,14544,35789,ZW,False,0.000138,0.014
A,2011-2015,AF,1,14544,35789,AF,False,6.9e-05,0.007
A,2011-2015,AL,1,14544,35789,AL,False,6.9e-05,0.007
A,2011-2015,AZ,1,14544,35789,AZ,False,6.9e-05,0.007
A,2011-2015,BH,1,14544,35789,BH,False,6.9e-05,0.007
A,2011-2015,ET,1,14544,35789,ET,False,6.9e-05,0.007
A,2011-2015,FO,1,14544,35789,FO,False,6.9e-05,0.007
A,2011-2015,HN,1,14544,35789,HN,False,6.9e-05,0.007
A,2011-2015,IQ,1,14544,35789,IQ,False,6.9e-05,0.007
A,2011-2015,JM,1,14544,35789,JM,False,6.9e-05,0.007
A,2011-2015,LT,1,14544,35789,LT,True,6.9e-05,0.007
A,2011-2015,LY,1,14544,35789,LY,False,6.9e-05,0.007
A,2011-2015,MK,1,14544,35789,MK,False,6.9e-05,0.007
A,2011-2015,ML,1,14544,35789,ML,False,6.9e-05,0.007
A,2011-2015,MN,1,14544,35789,MN,False,6.9e-05,0.007
A,2011-2015,NG,1,14544,35789,NG,False,6.9e-05,0.007
A,2011-2015,NP,1,14544,35789,NP,False,6.9e-05,0.007
A,2011-2015,OM,1,14544,35789,OM,False,6.9e-05,0.007
A,2011-2015,PA,1,14544,35789,PA,False,6.9e-05,0.007
A,2011-2015,RE,1,14544,35789,RE,False,6.9e-05,0.007
A,2011-2015,YE,1,14544,35789,YE,False,6.9e-05,0.007
A,2016-2020,US,16247,14816,40105,United States,False,1.096585,109.658
A,2016-2020,CN,5922,14816,40105,China,False,0.399703,39.97
A,2016-2020,DE,3996,14816,40105,Germany,True,0.269708,26.971
A,2016-2020,GB,3508,14816,40105,United Kingdom,True,0.236771,23.677
A,2016-2020,FR,2272,14816,40105,France,True,0.153348,15.335
A,2016-2020,CA,2147,14816,40105,Canada,False,0.144911,14.491
A,2016-2020,JP,1595,14816,40105,Japan,False,0.107654,10.765
A,2016-2020,AU,1593,14816,40105,Australia,False,0.107519,10.752
A,2016-2020,IT,1444,14816,40105,Italy,True,0.097462,9.746
A,2016-2020,CH,1329,14816,40105,Switzerland,False,0.0897,8.97
A,2016-2020,NL,1265,14816,40105,Netherlands,True,0.085381,8.538
A,2016-2020,IN,1037,14816,40105,India,False,0.069992,6.999
A,2016-2020,KR,967,14816,40105,South Korea,False,0.065267,6.527
A,2016-2020,ES,909,14816,40105,Spain,True,0.061353,6.135
A,2016-2020,SG,843,14816,40105,Singapore,False,0.056898,5.69
A,2016-2020,AT,794,14816,40105,Austria,True,0.053591,5.359
A,2016-2020,IL,778,14816,40105,Israel,False,0.052511,5.251
A,2016-2020,HK,727,14816,40105,Hong Kong,False,0.049069,4.907
A,2016-2020,SE,632,14816,40105,Sweden,True,0.042657,4.266
A,2016-2020,BR,595,14816,40105,Brazil,False,0.040159,4.016
A,2016-2020,BE,500,14816,40105,Belgium,True,0.033747,3.375
A,2016-2020,TW,467,14816,40105,Taiwan,False,0.03152,3.152
A,2016-2020,DK,429,14816,40105,Denmark,True,0.028955,2.896
A,2016-2020,FI,424,14816,40105,Finland,True,0.028618,2.862
A,2016-2020,PT,343,14816,40105,Portugal,True,0.023151,2.315
A,2016-2020,GR,296,14816,40105,Greece,True,0.019978,1.998
A,2016-2020,CZ,281,14816,40105,Czechia,True,0.018966,1.897
A,2016-2020,NO,264,14816,40105,Norway,False,0.017819,1.782
A,2016-2020,NZ,248,14816,40105,NZ,False,0.016739,1.674
A,2016-2020,IE,219,14816,40105,Ireland,True,0.014781,1.478
A,2016-2020,PL,217,14816,40105,Poland,True,0.014646,1.465
A,2016-2020,RU,197,14816,40105,RU,False,0.013296,1.33
A,2016-2020,TR,137,14816,40105,TR,False,0.009247,0.925
A,2016-2020,LU,134,14816,40105,LU,True,0.009044,0.904
A,2016-2020,MX,133,14816,40105,MX,False,0.008977,0.898
A,2016-2020,HU,97,14816,40105,HU,True,0.006547,0.655
A,2016-2020,CL,93,14816,40105,CL,False,0.006277,0.628
A,2016-2020,IR,87,14816,40105,IR,False,0.005872,0.587
A,2016-2020,PK,87,14816,40105,PK,False,0.005872,0.587
A,2016-2020,AE,77,14816,40105,AE,False,0.005197,0.52
A,2016-2020,CO,76,14816,40105,CO,False,0.00513,0.513
A,2016-2020,EE,67,14816,40105,EE,True,0.004522,0.452
A,2016-2020,QA,60,14816,40105,QA,False,0.00405,0.405
A,2016-2020,RO,60,14816,40105,RO,True,0.00405,0.405
A,2016-2020,SA,58,14816,40105,SA,False,0.003915,0.391
A,2016-2020,TN,56,14816,40105,TN,False,0.00378,0.378
A,2016-2020,EG,55,14816,40105,EG,False,0.003712,0.371
A,2016-2020,ZA,51,14816,40105,ZA,False,0.003442,0.344
A,2016-2020,SI,50,14816,40105,SI,True,0.003375,0.337
A,2016-2020,MO,43,14816,40105,MO,False,0.002902,0.29
A,2016-2020,AR,42,14816,40105,AR,False,0.002835,0.283
A,2016-2020,CY,39,14816,40105,CY,True,0.002632,0.263
A,2016-2020,BD,32,14816,40105,BD,False,0.00216,0.216
A,2016-2020,MY,32,14816,40105,MY,False,0.00216,0.216
A,2016-2020,TH,30,14816,40105,TH,False,0.002025,0.202
A,2016-2020,DZ,27,14816,40105,DZ,False,0.001822,0.182
A,2016-2020,SK,26,14816,40105,SK,True,0.001755,0.175
A,2016-2020,EC,24,14816,40105,EC,False,0.00162,0.162
A,2016-2020,VN,24,14816,40105,VN,False,0.00162,0.162
A,2016-2020,HR,19,14816,40105,HR,True,0.001282,0.128
A,2016-2020,RS,19,14816,40105,RS,False,0.001282,0.128
A,2016-2020,LK,18,14816,40105,LK,False,0.001215,0.121
A,2016-2020,PH,16,14816,40105,PH,False,0.00108,0.108
A,2016-2020,LB,15,14816,40105,LB,False,0.001012,0.101
A,2016-2020,UA,13,14816,40105,UA,False,0.000877,0.088
A,2016-2020,ID,11,14816,40105,ID,False,0.000742,0.074
A,2016-2020,UY,10,14816,40105,UY,False,0.000675,0.067
A,2016-2020,IS,9,14816,40105,IS,False,0.000607,0.061
A,2016-2020,JM,9,14816,40105,JM,False,0.000607,0.061
A,2016-2020,MK,9,14816,40105,MK,False,0.000607,0.061
A,2016-2020,NG,9,14816,40105,NG,False,0.000607,0.061
A,2016-2020,PR,9,14816,40105,PR,False,0.000607,0.061
A,2016-2020,JO,8,14816,40105,JO,False,0.00054,0.054
A,2016-2020,BI,7,14816,40105,BI,False,0.000472,0.047
A,2016-2020,ET,7,14816,40105,ET,False,0.000472,0.047
A,2016-2020,MA,7,14816,40105,MA,False,0.000472,0.047
A,2016-2020,MT,7,14816,40105,MT,True,0.000472,0.047
A,2016-2020,UG,7,14816,40105,UG,False,0.000472,0.047
A,2016-2020,BG,6,14816,40105,BG,True,0.000405,0.04
A,2016-2020,KE,5,14816,40105,KE,False,0.000337,0.034
A,2016-2020,LV,5,14816,40105,LV,True,0.000337,0.034
A,2016-2020,CR,4,14816,40105,CR,False,0.00027,0.027
A,2016-2020,DO,4,14816,40105,DO,False,0.00027,0.027
A,2016-2020,GH,4,14816,40105,GH,False,0.00027,0.027
A,2016-2020,KY,4,14816,40105,KY,False,0.00027,0.027
A,2016-2020,LI,4,14816,40105,LI,False,0.00027,0.027
A,2016-2020,NP,4,14816,40105,NP,False,0.00027,0.027
A,2016-2020,SS,4,14816,40105,SS,False,0.00027,0.027
A,2016-2020,AM,3,14816,40105,AM,False,0.000202,0.02
A,2016-2020,BA,3,14816,40105,BA,False,0.000202,0.02
A,2016-2020,BY,3,14816,40105,BY,False,0.000202,0.02
A,2016-2020,KZ,3,14816,40105,KZ,False,0.000202,0.02
A,2016-2020,PE,3,14816,40105,PE,False,0.000202,0.02
A,2016-2020,BO,2,14816,40105,BO,False,0.000135,0.013
A,2016-2020,IQ,2,14816,40105,IQ,False,0.000135,0.013
A,2016-2020,KH,2,14816,40105,KH,False,0.000135,0.013
A,2016-2020,KW,2,14816,40105,KW,False,0.000135,0.013
A,2016-2020,LT,2,14816,40105,LT,True,0.000135,0.013
A,2016-2020,MN,2,14816,40105,MN,False,0.000135,0.013
A,2016-2020,NC,2,14816,40105,NC,False,0.000135,0.013
A,2016-2020,RW,2,14816,40105,RW,False,0.000135,0.013
A,2016-2020,SN,2,14816,40105,SN,False,0.000135,0.013
A,2016-2020,VE,2,14816,40105,VE,False,0.000135,0.013
A,2016-2020,YE,2,14816,40105,YE,False,0.000135,0.013
A,2016-2020,BF,1,14816,40105,BF,False,6.7e-05,0.007
A,2016-2020,BH,1,14816,40105,BH,False,6.7e-05,0.007
A,2016-2020,BJ,1,14816,40105,BJ,False,6.7e-05,0.007
A,2016-2020,CD,1,14816,40105,CD,False,6.7e-05,0.007
A,2016-2020,CM,1,14816,40105,CM,False,6.7e-05,0.007
A,2016-2020,CU,1,14816,40105,CU,False,6.7e-05,0.007
A,2016-2020,FJ,1,14816,40105,FJ,False,6.7e-05,0.007
A,2016-2020,GF,1,14816,40105,GF,False,6.7e-05,0.007
A,2016-2020,GI,1,14816,40105,GI,False,6.7e-05,0.007
A,2016-2020,GM,1,14816,40105,GM,False,6.7e-05,0.007
A,2016-2020,GP,1,14816,40105,GP,False,6.7e-05,0.007
A,2016-2020,GY,1,14816,40105,GY,False,6.7e-05,0.007
A,2016-2020,LY,1,14816,40105,LY,False,6.7e-05,0.007
A,2016-2020,MD,1,14816,40105,MD,False,6.7e-05,0.007
A,2016-2020,ML,1,14816,40105,ML,False,6.7e-05,0.007
A,2016-2020,MM,1,14816,40105,MM,False,6.7e-05,0.007
A,2016-2020,MU,1,14816,40105,MU,False,6.7e-05,0.007
A,2016-2020,PF,1,14816,40105,PF,False,6.7e-05,0.007
A,2016-2020,PY,1,14816,40105,PY,False,6.7e-05,0.007
A,2016-2020,TT,1,14816,40105,TT,False,6.7e-05,0.007
A,2016-2020,TZ,1,14816,40105,TZ,False,6.7e-05,0.007
A,2016-2020,UZ,1,14816,40105,UZ,False,6.7e-05,0.007
A,2016-2020,VI,1,14816,40105,VI,False,6.7e-05,0.007
A,2021-2025,US,17892,18182,54059,United States,False,0.98405,98.405
A,2021-2025,CN,14319,18182,54059,China,False,0.787537,78.754
A,2021-2025,DE,5226,18182,54059,Germany,True,0.287427,28.743
A,2021-2025,GB,4449,18182,54059,United Kingdom,True,0.244693,24.469
A,2021-2025,CA,2543,18182,54059,Canada,False,0.139864,13.986
A,2021-2025,FR,2442,18182,54059,France,True,0.134309,13.431
A,2021-2025,AU,2232,18182,54059,Australia,False,0.122759,12.276
A,2021-2025,KR,1977,18182,54059,South Korea,False,0.108734,10.873
A,2021-2025,JP,1932,18182,54059,Japan,False,0.106259,10.626
A,2021-2025,IT,1925,18182,54059,Italy,True,0.105874,10.587
A,2021-2025,NL,1677,18182,54059,Netherlands,True,0.092234,9.223
A,2021-2025,HK,1592,18182,54059,Hong Kong,False,0.087559,8.756
A,2021-2025,CH,1577,18182,54059,Switzerland,False,0.086734,8.673
A,2021-2025,IN,1561,18182,54059,India,False,0.085854,8.585
A,2021-2025,SG,1380,18182,54059,Singapore,False,0.075899,7.59
A,2021-2025,ES,980,18182,54059,Spain,True,0.053899,5.39
A,2021-2025,AT,961,18182,54059,Austria,True,0.052854,5.285
A,2021-2025,IL,938,18182,54059,Israel,False,0.051589,5.159
A,2021-2025,SE,815,18182,54059,Sweden,True,0.044825,4.482
A,2021-2025,TW,599,18182,54059,Taiwan,False,0.032945,3.294
A,2021-2025,BE,598,18182,54059,Belgium,True,0.03289,3.289
A,2021-2025,DK,583,18182,54059,Denmark,True,0.032065,3.206
A,2021-2025,FI,462,18182,54059,Finland,True,0.02541,2.541
A,2021-2025,BR,442,18182,54059,Brazil,False,0.02431,2.431
A,2021-2025,PL,396,18182,54059,Poland,True,0.02178,2.178
A,2021-2025,NO,384,18182,54059,Norway,False,0.02112,2.112
A,2021-2025,CZ,340,18182,54059,Czechia,True,0.0187,1.87
A,2021-2025,PT,330,18182,54059,Portugal,True,0.01815,1.815
A,2021-2025,RU,296,18182,54059,RU,False,0.01628,1.628
A,2021-2025,GR,287,18182,54059,Greece,True,0.015785,1.578
A,2021-2025,AE,281,18182,54059,AE,False,0.015455,1.545
A,2021-2025,IE,277,18182,54059,Ireland,True,0.015235,1.523
A,2021-2025,NZ,245,18182,54059,NZ,False,0.013475,1.347
A,2021-2025,TR,188,18182,54059,TR,False,0.01034,1.034
A,2021-2025,LU,169,18182,54059,LU,True,0.009295,0.929
A,2021-2025,SA,169,18182,54059,SA,False,0.009295,0.929
A,2021-2025,MO,140,18182,54059,MO,False,0.0077,0.77
A,2021-2025,MX,133,18182,54059,MX,False,0.007315,0.731
A,2021-2025,IR,129,18182,54059,IR,False,0.007095,0.709
A,2021-2025,VN,125,18182,54059,VN,False,0.006875,0.687
A,2021-2025,HU,89,18182,54059,HU,True,0.004895,0.489
A,2021-2025,EE,87,18182,54059,EE,True,0.004785,0.478
A,2021-2025,CL,84,18182,54059,CL,False,0.00462,0.462
A,2021-2025,BD,77,18182,54059,BD,False,0.004235,0.423
A,2021-2025,RO,71,18182,54059,RO,True,0.003905,0.39
A,2021-2025,PK,68,18182,54059,PK,False,0.00374,0.374
A,2021-2025,SI,61,18182,54059,SI,True,0.003355,0.335
A,2021-2025,AR,56,18182,54059,AR,False,0.00308,0.308
A,2021-2025,EG,56,18182,54059,EG,False,0.00308,0.308
A,2021-2025,ZA,56,18182,54059,ZA,False,0.00308,0.308
A,2021-2025,QA,52,18182,54059,QA,False,0.00286,0.286
A,2021-2025,TH,49,18182,54059,TH,False,0.002695,0.269
A,2021-2025,CO,46,18182,54059,CO,False,0.00253,0.253
A,2021-2025,CY,42,18182,54059,CY,True,0.00231,0.231
A,2021-2025,MY,39,18182,54059,MY,False,0.002145,0.214
A,2021-2025,SK,36,18182,54059,SK,True,0.00198,0.198
A,2021-2025,TN,36,18182,54059,TN,False,0.00198,0.198
A,2021-2025,EC,29,18182,54059,EC,False,0.001595,0.159
A,2021-2025,HR,29,18182,54059,HR,True,0.001595,0.159
A,2021-2025,RS,24,18182,54059,RS,False,0.00132,0.132
A,2021-2025,LB,20,18182,54059,LB,False,0.0011,0.11
A,2021-2025,NG,19,18182,54059,NG,False,0.001045,0.104
A,2021-2025,BG,18,18182,54059,BG,True,0.00099,0.099
A,2021-2025,ID,17,18182,54059,ID,False,0.000935,0.093
A,2021-2025,MA,17,18182,54059,MA,False,0.000935,0.093
A,2021-2025,NP,17,18182,54059,NP,False,0.000935,0.093
A,2021-2025,BI,16,18182,54059,BI,False,0.00088,0.088
A,2021-2025,DZ,16,18182,54059,DZ,False,0.00088,0.088
A,2021-2025,ET,16,18182,54059,ET,False,0.00088,0.088
A,2021-2025,KY,15,18182,54059,KY,False,0.000825,0.082
A,2021-2025,MK,15,18182,54059,MK,False,0.000825,0.082
A,2021-2025,JM,14,18182,54059,JM,False,0.00077,0.077
A,2021-2025,BA,13,18182,54059,BA,False,0.000715,0.071
A,2021-2025,BY,13,18182,54059,BY,False,0.000715,0.071
A,2021-2025,PH,13,18182,54059,PH,False,0.000715,0.071
A,2021-2025,SS,13,18182,54059,SS,False,0.000715,0.071
A,2021-2025,GH,12,18182,54059,GH,False,0.00066,0.066
A,2021-2025,IQ,11,18182,54059,IQ,False,0.000605,0.06
A,2021-2025,IS,11,18182,54059,IS,False,0.000605,0.06
A,2021-2025,LK,11,18182,54059,LK,False,0.000605,0.06
A,2021-2025,PR,11,18182,54059,PR,False,0.000605,0.06
A,2021-2025,UA,11,18182,54059,UA,False,0.000605,0.06
A,2021-2025,PE,10,18182,54059,PE,False,0.00055,0.055
A,2021-2025,UY,9,18182,54059,UY,False,0.000495,0.049
A,2021-2025,JO,8,18182,54059,JO,False,0.00044,0.044
A,2021-2025,KE,8,18182,54059,KE,False,0.00044,0.044
A,2021-2025,KZ,8,18182,54059,KZ,False,0.00044,0.044
A,2021-2025,CR,7,18182,54059,CR,False,0.000385,0.038
A,2021-2025,LI,7,18182,54059,LI,False,0.000385,0.038
A,2021-2025,MT,6,18182,54059,MT,True,0.00033,0.033
A,2021-2025,UG,6,18182,54059,UG,False,0.00033,0.033
A,2021-2025,ZW,6,18182,54059,ZW,False,0.00033,0.033
A,2021-2025,BO,5,18182,54059,BO,False,0.000275,0.027
A,2021-2025,CM,5,18182,54059,CM,False,0.000275,0.027
A,2021-2025,LT,5,18182,54059,LT,True,0.000275,0.027
A,2021-2025,ML,5,18182,54059,ML,False,0.000275,0.027
A,2021-2025,RW,5,18182,54059,RW,False,0.000275,0.027
A,2021-2025,DO,4,18182,54059,DO,False,0.00022,0.022
A,2021-2025,KP,4,18182,54059,KP,False,0.00022,0.022
A,2021-2025,KW,4,18182,54059,KW,False,0.00022,0.022
A,2021-2025,MM,4,18182,54059,MM,False,0.00022,0.022
A,2021-2025,PY,4,18182,54059,PY,False,0.00022,0.022
A,2021-2025,CU,3,18182,54059,CU,False,0.000165,0.016
A,2021-2025,LV,3,18182,54059,LV,True,0.000165,0.016
A,2021-2025,LY,3,18182,54059,LY,False,0.000165,0.016
A,2021-2025,ME,3,18182,54059,ME,False,0.000165,0.016
A,2021-2025,MW,3,18182,54059,MW,False,0.000165,0.016
A,2021-2025,PS,3,18182,54059,PS,False,0.000165,0.016
A,2021-2025,TJ,3,18182,54059,TJ,False,0.000165,0.016
A,2021-2025,YE,3,18182,54059,YE,False,0.000165,0.016
A,2021-2025,AM,2,18182,54059,AM,False,0.00011,0.011
A,2021-2025,CI,2,18182,54059,CI,False,0.00011,0.011
A,2021-2025,GM,2,18182,54059,GM,False,0.00011,0.011
A,2021-2025,MN,2,18182,54059,MN,False,0.00011,0.011
A,2021-2025,SD,2,18182,54059,SD,False,0.00011,0.011
A,2021-2025,SY,2,18182,54059,SY,False,0.00011,0.011
A,2021-2025,TG,2,18182,54059,TG,False,0.00011,0.011
A,2021-2025,UZ,2,18182,54059,UZ,False,0.00011,0.011
A,2021-2025,VG,2,18182,54059,VG,False,0.00011,0.011
A,2021-2025,ZM,2,18182,54059,ZM,False,0.00011,0.011
A,2021-2025,AF,1,18182,54059,AF,False,5.5e-05,0.005
A,2021-2025,BS,1,18182,54059,BS,False,5.5e-05,0.005
A,2021-2025,BW,1,18182,54059,BW,False,5.5e-05,0.005
A,2021-2025,GF,1,18182,54059,GF,False,5.5e-05,0.005
A,2021-2025,GN,1,18182,54059,GN,False,5.5e-05,0.005
A,2021-2025,GP,1,18182,54059,GP,False,5.5e-05,0.005
A,2021-2025,KH,1,18182,54059,KH,False,5.5e-05,0.005
A,2021-2025,KN,1,18182,54059,KN,False,5.5e-05,0.005
A,2021-2025,LS,1,18182,54059,LS,False,5.5e-05,0.005
A,2021-2025,MD,1,18182,54059,MD,False,5.5e-05,0.005
A,2021-2025,MG,1,18182,54059,MG,False,5.5e-05,0.005
A,2021-2025,MZ,1,18182,54059,MZ,False,5.5e-05,0.005
A,2021-2025,NI,1,18182,54059,NI,False,5.5e-05,0.005
A,2021-2025,OM,1,18182,54059,OM,False,5.5e-05,0.005
A,2021-2025,PW,1,18182,54059,PW,False,5.5e-05,0.005
A,2021-2025,RE,1,18182,54059,RE,False,5.5e-05,0.005
A,2021-2025,SN,1,18182,54059,SN,False,5.5e-05,0.005
A,2021-2025,SO,1,18182,54059,SO,False,5.5e-05,0.005
A,2021-2025,SZ,1,18182,54059,SZ,False,5.5e-05,0.005
A,2021-2025,TT,1,18182,54059,TT,False,5.5e-05,0.005
A,2021-2025,TZ,1,18182,54059,TZ,False,5.5e-05,0.005
