congress,year,n_targets,n_resolved_papers,n_evidence_rows,n_candidate_works_with_countries,n_index_titles,n_fuzzy_candidates_checked,venue_query,source_id,source_status,source_display_name,query_mode,n_pages,n_raw_results,seconds_fetch,seconds_match,seconds_total,cache_hit
UIST,2001,1,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.455,0.0,1.134,False
UIST,2003,2,0,0,1,1,2,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,1,0.495,0.0,0.495,False
UIST,2004,2,0,0,1,1,2,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,1,0.478,0.0,0.478,False
UIST,2006,2,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,1,0.453,0.0,0.453,False
UIST,2009,3,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.478,0.0,0.478,False
UIST,2011,1,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.444,0.0,0.444,False
UIST,2012,1,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.473,0.0,0.473,False
UIST,2014,1,0,0,2,2,2,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,2,0.699,0.0,0.7,False
UIST,2015,1,0,0,2,2,2,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,2,0.479,0.0,0.48,False
UIST,2016,1,0,0,1,1,1,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,1,0.469,0.0,0.469,False
UIST,2019,1,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.53,0.0,0.53,False
UIST,2020,1,0,0,2,2,2,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,2,0.54,0.0,0.541,False
UIST,2021,1,0,0,1,1,1,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,1,1,0.457,0.0,0.457,False
UIST,2022,2,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.464,0.0,0.464,False
UIST,2024,1,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.464,0.0,0.465,False
UIST,2025,135,0,0,0,0,0,User Interface Software and Technology,S4306421131,resolved,User Interface Software and Technology,source_id,0,0,0.47,0.005,0.475,False
UMAP,2010,1,0,0,0,0,0,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,1,1,0.448,0.0,0.909,False
UMAP,2011,1,0,0,19,19,1,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,1,20,0.617,0.001,0.618,False
UMAP,2013,1,0,0,10,10,10,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,1,10,0.637,0.0,0.637,False
UMAP,2014,1,0,0,13,13,13,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,1,13,0.639,0.001,0.64,False
UMAP,2016,1,0,0,0,0,0,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,0,0,0.451,0.0,0.452,False
UMAP,2019,4,0,0,0,0,0,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,0,0,0.451,0.0,0.452,False
UMAP,2020,3,0,0,0,0,0,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,0,0,0.452,0.0,0.453,False
UMAP,2022,2,0,0,0,0,0,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,0,0,0.488,0.0,0.488,False
UMAP,2024,1,0,0,0,0,0,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,0,0,0.454,0.0,0.454,False
UMAP,2025,2,0,0,0,0,0,User Modeling Adaptation and Personalization,S4306419905,resolved,"International Conference on User Modeling, Adaptation, and Personalization",source_id,0,0,0.442,0.0,0.443,False
USENIX-Security,2001,25,1,1,2,2,44,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,8,0.55,0.001,1.258,False
USENIX-Security,2002,22,1,2,7,7,145,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,9,0.559,0.001,0.561,False
USENIX-Security,2003,21,6,6,11,11,101,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,13,0.592,0.002,0.593,False
USENIX-Security,2004,32,3,3,4,4,93,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,11,0.555,0.002,0.557,False
USENIX-Security,2005,22,5,6,10,10,102,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,12,0.447,0.001,0.449,False
USENIX-Security,2006,22,1,1,8,8,152,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,8,0.48,0.002,0.482,False
USENIX-Security,2007,23,2,2,8,8,124,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,9,0.59,0.002,0.591,False
USENIX-Security,2008,27,0,0,8,8,147,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,9,0.673,0.002,0.675,False
USENIX-Security,2009,26,1,3,2,2,50,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,2,0.475,0.001,0.476,False
USENIX-Security,2010,30,6,8,7,7,105,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,7,0.553,0.002,0.555,False
USENIX-Security,2011,35,4,6,8,8,178,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,10,0.549,0.002,0.551,False
USENIX-Security,2012,43,6,7,9,9,178,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,9,0.542,0.003,0.545,False
USENIX-Security,2013,45,10,13,11,11,207,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,11,0.627,0.001,0.629,False
USENIX-Security,2014,67,18,24,18,18,420,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,18,0.553,0.005,0.557,False
USENIX-Security,2015,67,23,31,23,23,483,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,23,0.7,0.005,0.706,False
USENIX-Security,2016,72,32,45,44,44,427,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,44,0.796,0.006,0.803,False
USENIX-Security,2017,85,43,54,60,60,480,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,64,0.587,0.008,0.596,False
USENIX-Security,2018,101,42,57,74,74,441,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,75,0.929,0.004,0.933,False
USENIX-Security,2019,113,39,62,64,64,913,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,70,0.914,0.007,0.921,False
USENIX-Security,2020,159,57,71,75,75,1079,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,79,0.903,0.012,0.916,False
USENIX-Security,2021,247,95,131,96,96,1773,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,1,97,0.904,0.016,0.922,False
USENIX-Security,2022,256,0,0,0,0,0,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,0,0,0.456,0.008,0.465,False
USENIX-Security,2023,422,0,0,0,0,0,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,0,0,0.463,0.015,0.478,False
USENIX-Security,2024,418,0,0,0,0,0,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,0,0,0.496,0.014,0.51,False
USENIX-Security,2025,439,0,0,0,0,0,USENIX Security Symposium,S4306421123,resolved,USENIX Security Symposium,source_id,0,0,0.443,0.007,0.45,False
VLDB,2001,105,5,5,5,5,330,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,48,0.701,0.004,1.396,False
VLDB,2002,17,1,1,1,1,17,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,7,0.465,0.001,0.466,False
VLDB,2003,5,0,0,3,3,11,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,7,0.55,0.0,0.551,False
VLDB,2004,6,0,0,3,3,12,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,9,0.554,0.0,0.554,False
VLDB,2005,142,24,32,26,26,940,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,30,0.828,0.008,0.836,False
VLDB,2006,136,31,36,33,33,1012,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,40,0.706,0.01,0.716,False
VLDB,2007,161,26,31,29,29,1434,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,34,0.741,0.01,0.752,False
VLDB,2008,4,0,0,1,1,4,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,1,0.449,0.0,0.45,False
VLDB,2009,3,0,0,3,3,9,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,4,0.469,0.0,0.469,False
VLDB,2010,3,2,2,4,4,4,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,5,0.463,0.0,0.464,False
VLDB,2011,117,7,7,10,7,576,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,11,0.536,0.007,0.543,False
VLDB,2012,15,7,11,5,5,40,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,8,0.549,0.001,0.55,False
VLDB,2013,24,0,0,5,5,116,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,5,0.48,0.001,0.482,False
VLDB,2014,16,0,0,7,7,103,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,9,0.536,0.001,0.538,False
VLDB,2015,16,0,0,5,5,76,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,7,0.552,0.001,0.553,False
VLDB,2016,7,0,0,7,7,43,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,8,0.549,0.001,0.55,False
VLDB,2017,11,1,1,15,15,121,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,19,0.64,0.001,0.642,False
VLDB,2018,22,0,0,40,40,543,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,45,0.73,0.003,0.733,False
VLDB,2019,28,1,2,15,15,319,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,21,0.621,0.003,0.624,False
VLDB,2020,118,5,5,21,21,1023,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,35,0.625,0.009,0.634,False
VLDB,2021,26,0,0,20,20,362,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,1,30,0.653,0.003,0.656,False
VLDB,2022,24,0,0,0,0,0,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,0,0,0.459,0.001,0.46,False
VLDB,2023,25,0,0,0,0,0,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,0,0,0.545,0.001,0.545,False
VLDB,2024,25,0,0,0,0,0,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,0,0,0.447,0.001,0.447,False
VLDB,2025,103,0,0,0,0,0,Very Large Data Bases,S4306421142,resolved,Very Large Data Bases,source_id,0,0,0.448,0.003,0.452,False
VR,2001,12,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.461,0.001,1.23,False
VR,2002,6,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.452,0.0,0.452,False
VR,2003,6,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.439,0.0,0.44,False
VR,2004,69,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.438,0.001,0.439,False
VR,2005,12,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.439,0.001,0.439,False
VR,2006,2,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.452,0.0,0.453,False
VR,2007,12,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.476,0.001,0.477,False
VR,2008,1,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.465,0.0,0.465,False
VR,2009,1,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.449,0.0,0.449,False
VR,2010,4,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.454,0.0,0.454,False
VR,2011,1,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.481,0.0,0.481,False
VR,2012,2,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.448,0.0,0.448,False
VR,2013,1,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.447,0.0,0.447,False
VR,2014,4,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.472,0.0,0.472,False
VR,2015,4,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.492,0.0,0.492,False
VR,2016,5,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.472,0.0,0.473,False
VR,2017,8,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.476,0.0,0.476,False
VR,2018,11,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.456,0.001,0.456,False
VR,2019,25,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.457,0.001,0.458,False
VR,2023,2,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.451,0.0,0.451,False
VR,2024,3,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.457,0.0,0.458,False
VR,2025,1,0,0,0,0,0,Virtual Reality and 3D User Interfaces,S4363608475,resolved,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),source_id,0,0,0.458,0.0,0.458,False
WACV,2002,1,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.612,0.0,1.294,False
WACV,2008,3,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.46,0.0,0.461,False
WACV,2009,5,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.468,0.0,0.468,False
WACV,2011,5,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.449,0.0,0.449,False
WACV,2013,1,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.446,0.0,0.446,False
WACV,2014,1,0,0,151,149,42,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,1,153,1.086,0.002,1.089,False
WACV,2015,1,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.436,0.0,0.437,False
WACV,2016,1,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.452,0.0,0.453,False
WACV,2017,3,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.473,0.0,0.473,False
WACV,2018,5,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.479,0.0,0.48,False
WACV,2019,6,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.46,0.001,0.461,False
WACV,2020,11,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.483,0.001,0.484,False
WACV,2021,18,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.458,0.001,0.459,False
WACV,2022,18,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.451,0.001,0.452,False
WACV,2023,26,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.44,0.001,0.441,False
WACV,2024,39,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.469,0.002,0.47,False
WACV,2025,42,0,0,0,0,0,Winter Conference on Applications of Computer Vision,S4393918690,resolved,IEEE Winter Conference on Applications of Computer Vision,source_id,0,0,0.447,0.002,0.449,False
WSDM,2009,1,0,0,0,0,0,Web Search and Data Mining,S4306421177,resolved,Web Search and Data Mining,source_id,0,0,0.455,0.0,1.118,False
WSDM,2011,1,0,0,1,1,1,Web Search and Data Mining,S4306421177,resolved,Web Search and Data Mining,source_id,1,1,0.472,0.0,0.472,False
