window,area,country_code,complete_count,fractional_count,eu_complete_den,eu_fractional_den,complete_share_eu,fractional_share_eu
2016-2020,Bases de datos,AM,2,0.8333333333333333,2977,2301.233333333333,0.0006718172657037286,0.0003621246577921984
2016-2020,Bases de datos,AR,3,1.3333333333333333,2977,2301.233333333333,0.001007725898555593,0.0005793994524675174
2016-2020,Bases de datos,AT,121,75.16666666666667,2977,2301.233333333333,0.04064494457507558,0.0326636441328563
2016-2020,Bases de datos,AU,778,492.59999999999997,2977,2301.233333333333,0.2613369163587504,0.2140591277141243
2016-2020,Bases de datos,BD,10,6.25,2977,2301.233333333333,0.003359086328518643,0.0027159349334414883
2016-2020,Bases de datos,BE,91,56.11666666666667,2977,2301.233333333333,0.03056768558951965,0.02438547445572664
2016-2020,Bases de datos,BG,2,0.5833333333333333,2977,2301.233333333333,0.0006718172657037286,0.00025348726045453884
2016-2020,Bases de datos,BI,1,0.5,2977,2301.233333333333,0.0003359086328518643,0.00021727479467531906
2016-2020,Bases de datos,BR,104,72.7,2977,2301.233333333333,0.034934497816593885,0.03159175514579139
2016-2020,Bases de datos,CA,563,358.65,2977,2301.233333333333,0.1891165602955996,0.15585121022060636
2016-2020,Bases de datos,CH,284,172.83333333333334,2977,2301.233333333333,0.09539805172992946,0.07510465402610196
2016-2020,Bases de datos,CL,45,30.916666666666668,2977,2301.233333333333,0.015115888478333893,0.013434824804090561
2016-2020,Bases de datos,CN,3157,2172.9,2977,2301.233333333333,1.0604635539133356,0.9442328027000015
2016-2020,Bases de datos,CO,3,2.5,2977,2301.233333333333,0.001007725898555593,0.0010863739733765953
2016-2020,Bases de datos,CY,15,7.833333333333333,2977,2301.233333333333,0.0050386294927779645,0.003403971783246665
2016-2020,Bases de datos,CZ,14,9.333333333333332,2977,2301.233333333333,0.0047027208599261005,0.0040557961672726215
2016-2020,Bases de datos,DE,846,611.2166666666667,2977,2301.233333333333,0.2841787033926772,0.26560395150426586
2016-2020,Bases de datos,DK,158,90.43333333333334,2977,2301.233333333333,0.053073563990594555,0.039297767863609376
2016-2020,Bases de datos,DO,3,1.25,2977,2301.233333333333,0.001007725898555593,0.0005431869866882977
2016-2020,Bases de datos,DZ,3,1.1666666666666665,2977,2301.233333333333,0.001007725898555593,0.0005069745209090777
2016-2020,Bases de datos,EC,2,0.8333333333333333,2977,2301.233333333333,0.0006718172657037286,0.0003621246577921984
2016-2020,Bases de datos,EE,4,1.8333333333333333,2977,2301.233333333333,0.0013436345314074571,0.0007966742471428365
2016-2020,Bases de datos,EG,13,9.25,2977,2301.233333333333,0.004366812227074236,0.004019583701493403
2016-2020,Bases de datos,ES,152,91.45,2977,2301.233333333333,0.05105811219348337,0.03973955994611585
2016-2020,Bases de datos,ET,1,0.3333333333333333,2977,2301.233333333333,0.0003359086328518643,0.00014484986311687935
2016-2020,Bases de datos,FI,87,53.5,2977,2301.233333333333,0.029224051058112193,0.02324840303025914
2016-2020,Bases de datos,FR,384,249.75,2977,2301.233333333333,0.1289889150151159,0.10852875994032186
2016-2020,Bases de datos,GB,776,486.93333333333334,2977,2301.233333333333,0.2606650990930467,0.21159668004113738
2016-2020,Bases de datos,GR,118,72.08333333333333,2977,2301.233333333333,0.03963721867651999,0.03132378289902516
2016-2020,Bases de datos,HK,422,232.48333333333332,2977,2301.233333333333,0.14175344306348672,0.10102553703086752
2016-2020,Bases de datos,HR,2,0.75,2977,2301.233333333333,0.0006718172657037286,0.0003259121920129786
2016-2020,Bases de datos,HU,6,3.4166666666666665,2977,2301.233333333333,0.002015451797111186,0.0014847110969480135
2016-2020,Bases de datos,ID,4,1.8333333333333333,2977,2301.233333333333,0.0013436345314074571,0.0007966742471428365
2016-2020,Bases de datos,IE,52,34.666666666666664,2977,2301.233333333333,0.017467248908296942,0.015064385764155454
2016-2020,Bases de datos,IL,261,213.36666666666667,2977,2301.233333333333,0.08767215317433658,0.09271839738111448
2016-2020,Bases de datos,IN,299,236.16666666666666,2977,2301.233333333333,0.10043668122270742,0.10262612801830903
2016-2020,Bases de datos,IQ,4,1.8333333333333333,2977,2301.233333333333,0.0013436345314074571,0.0007966742471428365
2016-2020,Bases de datos,IR,43,26.416666666666668,2977,2301.233333333333,0.014444071212630165,0.01147935165201269
2016-2020,Bases de datos,IS,1,1.0,2977,2301.233333333333,0.0003359086328518643,0.0004345495893506381
2016-2020,Bases de datos,IT,324,205.83333333333334,2977,2301.233333333333,0.10883439704400404,0.08944479047467302
2016-2020,Bases de datos,JM,6,2.75,2977,2301.233333333333,0.002015451797111186,0.0011950113707142548
2016-2020,Bases de datos,JO,1,0.5,2977,2301.233333333333,0.0003359086328518643,0.00021727479467531906
2016-2020,Bases de datos,JP,305,234.88333333333333,2977,2301.233333333333,0.1024521330198186,0.10206845604530905
2016-2020,Bases de datos,KR,227,182.76666666666665,2977,2301.233333333333,0.0762512596573732,0.07942117994698496
2016-2020,Bases de datos,KZ,1,0.2,2977,2301.233333333333,0.0003359086328518643,8.690991787012763e-05
2016-2020,Bases de datos,LU,14,6.083333333333333,2977,2301.233333333333,0.0047027208599261005,0.0026435100018830484
2016-2020,Bases de datos,MA,3,1.8333333333333333,2977,2301.233333333333,0.001007725898555593,0.0007966742471428365
2016-2020,Bases de datos,MK,14,5.0,2977,2301.233333333333,0.0047027208599261005,0.0021727479467531906
2016-2020,Bases de datos,MM,2,0.6666666666666666,2977,2301.233333333333,0.0006718172657037286,0.0002896997262337587
2016-2020,Bases de datos,MO,23,10.916666666666666,2977,2301.233333333333,0.007725898555592879,0.004743833017077799
2016-2020,Bases de datos,MX,19,8.7,2977,2301.233333333333,0.006382264024185421,0.003780581427350551
2016-2020,Bases de datos,MY,2,1.5,2977,2301.233333333333,0.0006718172657037286,0.0006518243840259572
2016-2020,Bases de datos,NL,280,174.45,2977,2301.233333333333,0.094054417198522,0.07580717586221881
2016-2020,Bases de datos,NO,63,47.56666666666666,2977,2301.233333333333,0.02116224386966745,0.020670075466778685
2016-2020,Bases de datos,NZ,55,35.833333333333336,2977,2301.233333333333,0.018474974806852538,0.015571360285064534
2016-2020,Bases de datos,PH,1,1.0,2977,2301.233333333333,0.0003359086328518643,0.0004345495893506381
2016-2020,Bases de datos,PK,7,4.5,2977,2301.233333333333,0.0023513604299630502,0.0019554731520778717
2016-2020,Bases de datos,PL,17,10.833333333333334,2977,2301.233333333333,0.005710446758481693,0.00470762055129858
2016-2020,Bases de datos,PR,3,3.0,2977,2301.233333333333,0.001007725898555593,0.0013036487680519143
2016-2020,Bases de datos,PT,43,26.233333333333334,2977,2301.233333333333,0.014444071212630165,0.011399684227298406
2016-2020,Bases de datos,QA,104,55.1,2977,2301.233333333333,0.034934497816593885,0.02394368237322016
2016-2020,Bases de datos,RO,4,2.3333333333333335,2977,2301.233333333333,0.0013436345314074571,0.0010139490418181556
2016-2020,Bases de datos,RS,1,0.5,2977,2301.233333333333,0.0003359086328518643,0.00021727479467531906
2016-2020,Bases de datos,RU,61,43.083333333333336,2977,2301.233333333333,0.020490426603963722,0.018721844807856658
2016-2020,Bases de datos,RW,1,0.3333333333333333,2977,2301.233333333333,0.0003359086328518643,0.00014484986311687935
2016-2020,Bases de datos,SA,65,31.866666666666667,2977,2301.233333333333,0.021834061135371178,0.013847646913973667
2016-2020,Bases de datos,SE,49,25.9,2977,2301.233333333333,0.01645952300974135,0.011254834364181527
2016-2020,Bases de datos,SG,505,289.2833333333333,2977,2301.233333333333,0.16963385959019148,0.12570795370598375
2016-2020,Bases de datos,SI,4,3.0,2977,2301.233333333333,0.0013436345314074571,0.0013036487680519143
2016-2020,Bases de datos,SK,2,1.5,2977,2301.233333333333,0.0006718172657037286,0.0006518243840259572
2016-2020,Bases de datos,SN,1,0.5,2977,2301.233333333333,0.0003359086328518643,0.00021727479467531906
2016-2020,Bases de datos,TH,6,2.8333333333333335,2977,2301.233333333333,0.002015451797111186,0.0012312238364934748
2016-2020,Bases de datos,TN,2,1.0,2977,2301.233333333333,0.0006718172657037286,0.0004345495893506381
2016-2020,Bases de datos,TR,18,12.333333333333334,2977,2301.233333333333,0.006046355391333557,0.005359444935324537
2016-2020,Bases de datos,TT,1,1.0,2977,2301.233333333333,0.0003359086328518643,0.0004345495893506381
2016-2020,Bases de datos,TW,98,74.78333333333333,2977,2301.233333333333,0.0329190460194827,0.03249706679027189
2016-2020,Bases de datos,UG,1,0.3333333333333333,2977,2301.233333333333,0.0003359086328518643,0.00014484986311687935
2016-2020,Bases de datos,US,5582,4511.183333333333,2977,2301.233333333333,1.8750419885791065,1.9603328649854428
2016-2020,Bases de datos,VA,1,0.5,2977,2301.233333333333,0.0003359086328518643,0.00021727479467531906
2016-2020,Bases de datos,VN,7,3.2333333333333334,2977,2301.233333333333,0.0023513604299630502,0.00140504367223373
2016-2020,Bases de datos,YE,1,0.3333333333333333,2977,2301.233333333333,0.0003359086328518643,0.00014484986311687935
2016-2020,Bases de datos,ZA,2,1.5,2977,2301.233333333333,0.0006718172657037286,0.0006518243840259572
2016-2020,HCI,AE,4,2.5,3291,2786.9579365079367,0.001215436037678517,0.0008970354260647739
2016-2020,HCI,AR,8,6.5,3291,2786.9579365079367,0.002430872075357034,0.002332292107768412
2016-2020,HCI,AT,136,91.66666666666667,3291,2786.9579365079367,0.04132482528106959,0.03289129895570838
2016-2020,HCI,AU,389,292.8277777777778,3291,2786.9579365079367,0.1182011546642358,0.10507075616099593
2016-2020,HCI,AZ,2,2.0,3291,2786.9579365079367,0.0006077180188392585,0.0007176283408518191
2016-2020,HCI,BD,7,4.416666666666666,3291,2786.9579365079367,0.002127013065937405,0.001584762586047767
2016-2020,HCI,BE,70,47.11666666666667,3291,2786.9579365079367,0.02127013065937405,0.016906127663234106
2016-2020,HCI,BG,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,BR,79,60.226190476190474,3291,2786.9579365079367,0.024004861744150716,0.0216100105736271
2016-2020,HCI,CA,775,552.3984126984127,3291,2786.9579365079367,0.2354907323002127,0.19820837819697018
2016-2020,HCI,CH,192,117.0111111111111,3291,2786.9579365079367,0.05834092980856882,0.04198524476394726
2016-2020,HCI,CI,2,1.0,3291,2786.9579365079367,0.0006077180188392585,0.00035881417042590955
2016-2020,HCI,CL,19,15.166666666666666,3291,2786.9579365079367,0.005773321178972957,0.005442014918126295
2016-2020,HCI,CN,381,257.6666666666667,3291,2786.9579365079367,0.11577028258887875,0.09245445124640937
2016-2020,HCI,CO,15,7.666666666666666,3291,2786.9579365079367,0.004557885141294439,0.002750908639931973
2016-2020,HCI,CR,3,1.8333333333333333,3291,2786.9579365079367,0.0009115770282588879,0.0006578259791141675
2016-2020,HCI,CY,23,15.083333333333334,3291,2786.9579365079367,0.006988757216651474,0.005412113737257469
2016-2020,HCI,CZ,28,19.916666666666668,3291,2786.9579365079367,0.00850805226374962,0.007146382227649366
2016-2020,HCI,DE,842,644.1650793650794,3291,2786.9579365079367,0.2558492859313279,0.23113555856972112
2016-2020,HCI,DK,240,170.42777777777778,3291,2786.9579365079367,0.07292616226071102,0.0611519017008646
2016-2020,HCI,EC,5,3.0,3291,2786.9579365079367,0.0015192950470981465,0.0010764425112777286
2016-2020,HCI,EE,5,3.3333333333333335,3291,2786.9579365079367,0.0015192950470981465,0.001196047234753032
2016-2020,HCI,EG,9,4.944444444444445,3291,2786.9579365079367,0.0027347310847766638,0.0017741367315503307
2016-2020,HCI,ES,66,46.36666666666667,3291,2786.9579365079367,0.020054694621695533,0.01663701703541467
2016-2020,HCI,FI,195,135.1,3291,2786.9579365079367,0.059252506836827715,0.04847579442454038
2016-2020,HCI,FR,354,254.35,3291,2786.9579365079367,0.10756608933454877,0.0912643842478301
2016-2020,HCI,GB,1069,791.081746031746,3291,2786.9579365079367,0.3248252810695837,0.283851340441461
2016-2020,HCI,GH,3,1.5,3291,2786.9579365079367,0.0009115770282588879,0.0005382212556388643
2016-2020,HCI,GR,30,18.166666666666664,3291,2786.9579365079367,0.009115770282588878,0.006518457429404023
2016-2020,HCI,GY,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,HK,122,81.58333333333333,3291,2786.9579365079367,0.037070799149194776,0.029273256070580452
2016-2020,HCI,HR,2,1.5,3291,2786.9579365079367,0.0006077180188392585,0.0005382212556388643
2016-2020,HCI,HU,1,1.0,3291,2786.9579365079367,0.00030385900941962927,0.00035881417042590955
2016-2020,HCI,ID,1,1.0,3291,2786.9579365079367,0.00030385900941962927,0.00035881417042590955
2016-2020,HCI,IE,85,58.2,3291,2786.9579365079367,0.02582801580066849,0.020882984718787936
2016-2020,HCI,IL,101,74.6,3291,2786.9579365079367,0.03068975995138256,0.02676753711377285
2016-2020,HCI,IN,103,70.47777777777777,3291,2786.9579365079367,0.03129747797022182,0.025288425366794934
2016-2020,HCI,IR,2,1.25,3291,2786.9579365079367,0.0006077180188392585,0.00044851771303238693
2016-2020,HCI,IT,167,127.48333333333333,3291,2786.9579365079367,0.05074445457307809,0.045742826493129704
2016-2020,HCI,JM,5,4.5,3291,2786.9579365079367,0.0015192950470981465,0.001614663766916593
2016-2020,HCI,JO,1,0.25,3291,2786.9579365079367,0.00030385900941962927,8.970354260647739e-05
2016-2020,HCI,JP,712,611.1444444444444,3291,2786.9579365079367,0.21634761470677605,0.2192872868437367
2016-2020,HCI,KE,4,2.25,3291,2786.9579365079367,0.001215436037678517,0.0008073318834582965
2016-2020,HCI,KR,298,233.91666666666666,3291,2786.9579365079367,0.09054998480704952,0.08393261469879401
2016-2020,HCI,KZ,8,5.833333333333333,3291,2786.9579365079367,0.002430872075357034,0.0020930826608178054
2016-2020,HCI,LB,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,LK,4,1.253968253968254,3291,2786.9579365079367,0.001215436037678517,0.0004499415787880453
2016-2020,HCI,LU,6,3.6666666666666665,3291,2786.9579365079367,0.0018231540565177757,0.001315651958228335
2016-2020,HCI,MA,4,2.1666666666666665,3291,2786.9579365079367,0.001215436037678517,0.0007774307025894706
2016-2020,HCI,MK,3,1.2,3291,2786.9579365079367,0.0009115770282588879,0.00043057700451109145
2016-2020,HCI,ML,1,0.3333333333333333,3291,2786.9579365079367,0.00030385900941962927,0.00011960472347530317
2016-2020,HCI,MO,4,1.6666666666666665,3291,2786.9579365079367,0.001215436037678517,0.0005980236173765158
2016-2020,HCI,MT,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,MX,27,19.0,3291,2786.9579365079367,0.008204193254329991,0.006817469238092282
2016-2020,HCI,MY,10,5.5,3291,2786.9579365079367,0.003038590094196293,0.0019734779373425026
2016-2020,HCI,NG,3,2.5,3291,2786.9579365079367,0.0009115770282588879,0.0008970354260647739
2016-2020,HCI,NL,267,182.65,3291,2786.9579365079367,0.08113035551504102,0.06553740822829238
2016-2020,HCI,NO,41,26.61111111111111,3291,2786.9579365079367,0.0124582193862048,0.009548443757445037
2016-2020,HCI,NZ,161,107.42777777777778,3291,2786.9579365079367,0.048921300516560316,0.038546608964032295
2016-2020,HCI,PE,3,2.3333333333333335,3291,2786.9579365079367,0.0009115770282588879,0.0008372330643271223
2016-2020,HCI,PH,6,3.253968253968254,3291,2786.9579365079367,0.0018231540565177757,0.0011675699196398645
2016-2020,HCI,PK,19,11.333333333333334,3291,2786.9579365079367,0.005773321178972957,0.004066560598160308
2016-2020,HCI,PL,14,8.416666666666666,3291,2786.9579365079367,0.00425402613187481,0.0030200192677514053
2016-2020,HCI,PR,6,3.333333333333333,3291,2786.9579365079367,0.0018231540565177757,0.0011960472347530317
2016-2020,HCI,PT,56,35.86666666666667,3291,2786.9579365079367,0.01701610452749924,0.012869468245942622
2016-2020,HCI,PY,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,QA,15,7.533333333333333,3291,2786.9579365079367,0.004557885141294439,0.002703066750541852
2016-2020,HCI,RO,12,7.666666666666667,3291,2786.9579365079367,0.0036463081130355514,0.0027509086399319736
2016-2020,HCI,RS,1,1.0,3291,2786.9579365079367,0.00030385900941962927,0.00035881417042590955
2016-2020,HCI,RU,23,17.166666666666668,3291,2786.9579365079367,0.006988757216651474,0.006159643258978114
2016-2020,HCI,SA,14,8.166666666666666,3291,2786.9579365079367,0.00425402613187481,0.002930315725144928
2016-2020,HCI,SE,176,118.23333333333333,3291,2786.9579365079367,0.053479185657854755,0.04242379541669004
2016-2020,HCI,SG,91,61.416666666666664,3291,2786.9579365079367,0.027651169857186266,0.02203717030032461
2016-2020,HCI,SI,4,1.6666666666666665,3291,2786.9579365079367,0.001215436037678517,0.0005980236173765158
2016-2020,HCI,SK,4,2.833333333333333,3291,2786.9579365079367,0.001215436037678517,0.001016640149540077
2016-2020,HCI,SL,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,SM,1,1.0,3291,2786.9579365079367,0.00030385900941962927,0.00035881417042590955
2016-2020,HCI,TH,11,9.0,3291,2786.9579365079367,0.003342449103615922,0.003229327533833186
2016-2020,HCI,TR,24,16.0,3291,2786.9579365079367,0.007292616226071103,0.005741026726814553
2016-2020,HCI,TW,122,89.41666666666667,3291,2786.9579365079367,0.037070799149194776,0.03208396707225008
2016-2020,HCI,TZ,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,UA,3,1.8333333333333333,3291,2786.9579365079367,0.0009115770282588879,0.0006578259791141675
2016-2020,HCI,UG,3,1.0833333333333333,3291,2786.9579365079367,0.0009115770282588879,0.0003887153512947353
2016-2020,HCI,US,5837,5244.048412698413,3291,2786.9579365079367,1.7736250379823761,1.8816388808756888
2016-2020,HCI,UY,1,0.3333333333333333,3291,2786.9579365079367,0.00030385900941962927,0.00011960472347530317
2016-2020,HCI,VI,1,0.5,3291,2786.9579365079367,0.00030385900941962927,0.00017940708521295477
2016-2020,HCI,VN,3,1.3333333333333333,3291,2786.9579365079367,0.0009115770282588879,0.0004784188939012127
2016-2020,HCI,YE,2,1.0,3291,2786.9579365079367,0.0006077180188392585,0.00035881417042590955
2016-2020,HCI,ZA,9,5.333333333333333,3291,2786.9579365079367,0.0027347310847766638,0.0019136755756048508
2016-2020,IA / ML,AE,214,104.06666666666666,15139,12077.617307692308,0.014135676068432525,0.008616489827044443
2016-2020,IA / ML,AL,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,AM,2,1.0,15139,12077.617307692308,0.00013210912213488342,8.279778821631432e-05
2016-2020,IA / ML,AR,35,19.333333333333332,15139,12077.617307692308,0.0023119096373604596,0.0016007572388487433
2016-2020,IA / ML,AT,510,336.65,15139,12077.617307692308,0.03368782614439527,0.027873875403022212
2016-2020,IA / ML,AU,2317,1477.0047619047618,15139,12077.617307692308,0.15304841799326244,0.12229272747067822
2016-2020,IA / ML,AZ,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,BA,5,4.333333333333333,15139,12077.617307692308,0.00033027280533720854,0.0003587904156040287
2016-2020,IA / ML,BD,36,16.9,15139,12077.617307692308,0.0023779641984279015,0.0013992826208557118
2016-2020,IA / ML,BE,389,239.4102564102564,15139,12077.617307692308,0.025695224255234825,0.019822639707069916
2016-2020,IA / ML,BF,1,0.3333333333333333,15139,12077.617307692308,6.605456106744171e-05,2.7599262738771438e-05
2016-2020,IA / ML,BG,17,7.583333333333333,15139,12077.617307692308,0.001122927538146509,0.0006278832273070502
2016-2020,IA / ML,BH,1,0.25,15139,12077.617307692308,6.605456106744171e-05,2.069944705407858e-05
2016-2020,IA / ML,BI,29,10.575,15139,12077.617307692308,0.0019155822709558095,0.0008755866103875239
2016-2020,IA / ML,BN,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,BO,1,0.3333333333333333,15139,12077.617307692308,6.605456106744171e-05,2.7599262738771438e-05
2016-2020,IA / ML,BR,291,191.2595238095238,15139,12077.617307692308,0.019221877270625538,0.01583586554673408
2016-2020,IA / ML,BW,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,BY,1,1.0,15139,12077.617307692308,6.605456106744171e-05,8.279778821631432e-05
2016-2020,IA / ML,CA,2337,1597.595177045177,15139,12077.617307692308,0.15436950921461126,0.13227734712439174
2016-2020,IA / ML,CD,2,1.5,15139,12077.617307692308,0.00013210912213488342,0.00012419668232447147
2016-2020,IA / ML,CH,1592,1071.6238095238095,15139,12077.617307692308,0.1051588612193672,0.08872808122851233
2016-2020,IA / ML,CI,1,0.125,15139,12077.617307692308,6.605456106744171e-05,1.034972352703929e-05
2016-2020,IA / ML,CL,59,37.2,15139,12077.617307692308,0.0038972191029790606,0.003080077721646893
2016-2020,IA / ML,CM,2,0.5833333333333333,15139,12077.617307692308,0.00013210912213488342,4.8298709792850015e-05
2016-2020,IA / ML,CN,12638,9264.290873015872,15139,12077.617307692308,0.8347975427703282,0.7670627936783019
2016-2020,IA / ML,CO,54,33.916666666666664,15139,12077.617307692308,0.0035669462976418522,0.0028082249836699938
2016-2020,IA / ML,CR,2,0.75,15139,12077.617307692308,0.00013210912213488342,6.209834116223574e-05
2016-2020,IA / ML,CU,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,CY,10,5.416666666666666,15139,12077.617307692308,0.0006605456106744171,0.0004484880195050358
2016-2020,IA / ML,CZ,364,215.8845238095238,15139,12077.617307692308,0.02404386022854878,0.017874761081560817
2016-2020,IA / ML,DE,3775,2710.695177045177,15139,12077.617307692308,0.24935596802959245,0.2244395651879712
2016-2020,IA / ML,DK,304,192.54285714285714,15139,12077.617307692308,0.02008058656450228,0.01594212270827835
2016-2020,IA / ML,DO,15,6.166666666666666,15139,12077.617307692308,0.0009908184160116256,0.0005105863606672716
2016-2020,IA / ML,DZ,45,16.492857142857144,15139,12077.617307692308,0.0029724552480348766,0.0013655720927962126
2016-2020,IA / ML,EC,12,5.892857142857142,15139,12077.617307692308,0.0007926547328093005,0.0004879155377032807
2016-2020,IA / ML,EE,23,12.226190476190476,15139,12077.617307692308,0.0015192549045511593,0.001012301529739938
2016-2020,IA / ML,EG,37,20.366666666666667,15139,12077.617307692308,0.002444018759495343,0.0016863149533389349
2016-2020,IA / ML,ES,780,525.1293040293041,15139,12077.617307692308,0.051522557632604535,0.043479544901198854
2016-2020,IA / ML,ET,7,3.333333333333333,15139,12077.617307692308,0.00046238192747209196,0.00027599262738771434
2016-2020,IA / ML,FI,329,209.33333333333334,15139,12077.617307692308,0.02173195059118832,0.017332336999948465
2016-2020,IA / ML,FJ,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,FR,2278,1604.0721611721613,15139,12077.617307692308,0.1504722901116322,0.1328136270844182
2016-2020,IA / ML,GB,4980,3279.1308913308912,15139,12077.617307692308,0.3289517141158597,0.2715047850739891
2016-2020,IA / ML,GH,4,1.2833333333333332,15139,12077.617307692308,0.00026421824426976683,0.00010625716154427004
2016-2020,IA / ML,GM,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,GP,1,0.3333333333333333,15139,12077.617307692308,6.605456106744171e-05,2.7599262738771438e-05
2016-2020,IA / ML,GR,229,172.29444444444445,15139,12077.617307692308,0.01512649448444415,0.014265598921958644
2016-2020,IA / ML,GT,1,0.5,15139,12077.617307692308,6.605456106744171e-05,4.139889410815716e-05
2016-2020,IA / ML,HK,1326,786.1666666666666,15139,12077.617307692308,0.08758834797542771,0.06509286116939243
2016-2020,IA / ML,HR,17,9.576923076923077,15139,12077.617307692308,0.001122927538146509,0.0007929480486870102
2016-2020,IA / ML,HU,64,45.11666666666667,15139,12077.617307692308,0.004227491908316269,0.0037355602116927143
2016-2020,IA / ML,ID,13,6.5,15139,12077.617307692308,0.0008587092938767422,0.0005381856234060431
2016-2020,IA / ML,IE,215,145.3095238095238,15139,12077.617307692308,0.014201730629499967,0.012031307178194435
2016-2020,IA / ML,IL,1275,867.8095238095239,15139,12077.617307692308,0.08421956536098818,0.07185270916448153
2016-2020,IA / ML,IN,1177,886.9166666666666,15139,12077.617307692308,0.07774621837637889,0.0734347383321861
2016-2020,IA / ML,IQ,3,1.5,15139,12077.617307692308,0.00019816368320232512,0.00012419668232447147
2016-2020,IA / ML,IR,74,44.7,15139,12077.617307692308,0.004888037518990686,0.00370106113326925
2016-2020,IA / ML,IS,5,2.75,15139,12077.617307692308,0.00033027280533720854,0.00022769391759486438
2016-2020,IA / ML,IT,1339,940.1888278388278,15139,12077.617307692308,0.08844705726930445,0.07784555545074406
2016-2020,IA / ML,JM,37,15.916666666666666,15139,12077.617307692308,0.002444018759495343,0.001317864795776336
2016-2020,IA / ML,JO,3,1.5,15139,12077.617307692308,0.00019816368320232512,0.00012419668232447147
2016-2020,IA / ML,JP,2212,1756.0487484737484,15139,12077.617307692308,0.14611268908118105,0.14539695237365324
2016-2020,IA / ML,KE,3,1.1666666666666665,15139,12077.617307692308,0.00019816368320232512,9.659741958570003e-05
2016-2020,IA / ML,KH,4,1.4166666666666665,15139,12077.617307692308,0.00026421824426976683,0.0001172968666397786
2016-2020,IA / ML,KP,1,0.3333333333333333,15139,12077.617307692308,6.605456106744171e-05,2.7599262738771438e-05
2016-2020,IA / ML,KR,1390,1098.1218253968254,15139,12077.617307692308,0.09181583988374398,0.09092205833491884
2016-2020,IA / ML,KW,2,1.0,15139,12077.617307692308,0.00013210912213488342,8.279778821631432e-05
2016-2020,IA / ML,KY,51,21.583333333333332,15139,12077.617307692308,0.003368782614439527,0.0017870522623354506
2016-2020,IA / ML,KZ,9,7.333333333333333,15139,12077.617307692308,0.0005944910496069754,0.0006071837802529717
2016-2020,IA / ML,LB,22,14.5,15139,12077.617307692308,0.0014532003434837176,0.0012005679291365577
2016-2020,IA / ML,LI,2,0.75,15139,12077.617307692308,0.00013210912213488342,6.209834116223574e-05
2016-2020,IA / ML,LK,16,12.666666666666666,15139,12077.617307692308,0.0010568729770790673,0.0010487719840733146
2016-2020,IA / ML,LT,4,1.8333333333333333,15139,12077.617307692308,0.00026421824426976683,0.00015179594506324292
2016-2020,IA / ML,LU,30,18.066666666666666,15139,12077.617307692308,0.0019816368320232512,0.001495880040441412
2016-2020,IA / ML,LV,1,1.0,15139,12077.617307692308,6.605456106744171e-05,8.279778821631432e-05
2016-2020,IA / ML,MA,8,4.666666666666667,15139,12077.617307692308,0.0005284364885395337,0.0003863896783428002
2016-2020,IA / ML,MD,1,0.3333333333333333,15139,12077.617307692308,6.605456106744171e-05,2.7599262738771438e-05
2016-2020,IA / ML,MK,19,7.733333333333333,15139,12077.617307692308,0.0012550366602813925,0.0006403028955394974
2016-2020,IA / ML,ML,1,0.3333333333333333,15139,12077.617307692308,6.605456106744171e-05,2.7599262738771438e-05
2016-2020,IA / ML,MM,16,6.5,15139,12077.617307692308,0.0010568729770790673,0.0005381856234060431
2016-2020,IA / ML,MN,3,1.3333333333333333,15139,12077.617307692308,0.00019816368320232512,0.00011039705095508575
2016-2020,IA / ML,MO,85,46.416666666666664,15139,12077.617307692308,0.005614637690732545,0.0038431973363739227
2016-2020,IA / ML,MT,11,7.283333333333333,15139,12077.617307692308,0.0007266001717418588,0.000603043890842156
2016-2020,IA / ML,MU,1,0.3333333333333333,15139,12077.617307692308,6.605456106744171e-05,2.7599262738771438e-05
2016-2020,IA / ML,MX,169,112.28333333333333,15139,12077.617307692308,0.011163220820397649,0.009296811653555158
2016-2020,IA / ML,MY,45,23.45,15139,12077.617307692308,0.0029724552480348766,0.0019416081336725707
