window,denominator_group,country_code,count,denominator,share
2016-2020,world_resolved,TZ,4,99275,4.029211785444472e-05
2016-2020,world_resolved,UA,17,99275,0.00017124150088139008
2016-2020,world_resolved,UG,10,99275,0.0001007302946361118
2016-2020,world_resolved,UM,0,99275,0.0
2016-2020,world_resolved,US,44208,99275,0.4453084865273231
2016-2020,world_resolved,UY,17,99275,0.00017124150088139008
2016-2020,world_resolved,UZ,4,99275,4.029211785444472e-05
2016-2020,world_resolved,VA,1,99275,1.007302946361118e-05
2016-2020,world_resolved,VE,7,99275,7.051120624527826e-05
2016-2020,world_resolved,VG,0,99275,0.0
2016-2020,world_resolved,VI,1,99275,1.007302946361118e-05
2016-2020,world_resolved,VN,50,99275,0.000503651473180559
2016-2020,world_resolved,WS,0,99275,0.0
2016-2020,world_resolved,XK,0,99275,0.0
2016-2020,world_resolved,YE,5,99275,5.03651473180559e-05
2016-2020,world_resolved,ZA,88,99275,0.0008864265927977839
2016-2020,world_resolved,ZM,0,99275,0.0
2016-2020,world_resolved,ZW,0,99275,0.0
2016-2020,eu27_uk,AT,1469,31263,0.04698845280363369
2016-2020,eu27_uk,BE,903,31263,0.02888398426254678
2016-2020,eu27_uk,BG,25,31263,0.0007996673383872309
2016-2020,eu27_uk,CY,73,31263,0.0023350286280907143
2016-2020,eu27_uk,CZ,615,31263,0.01967181652432588
2016-2020,eu27_uk,DE,8270,31263,0.264529955538496
2016-2020,eu27_uk,DK,1021,31263,0.03265841409973451
2016-2020,eu27_uk,EE,86,31263,0.0027508556440520742
2016-2020,eu27_uk,ES,1536,31263,0.049131561270511465
2016-2020,eu27_uk,FI,842,31263,0.026932795956881937
2016-2020,eu27_uk,FR,4674,31263,0.1495058055848767
2016-2020,eu27_uk,GB,8966,31263,0.2867926942391965
2016-2020,eu27_uk,GR,596,31263,0.019064069347151585
2016-2020,eu27_uk,HR,30,31263,0.000959600806064677
2016-2020,eu27_uk,HU,165,31263,0.005277804433355724
2016-2020,eu27_uk,IE,445,31263,0.01423407862329271
2016-2020,eu27_uk,IT,2796,31263,0.08943479512522791
2016-2020,eu27_uk,LT,5,31263,0.00015993346767744618
2016-2020,eu27_uk,LU,217,31263,0.006941112497201164
2016-2020,eu27_uk,LV,12,31263,0.0003838403224258708
2016-2020,eu27_uk,MT,14,31263,0.0004478137094968493
2016-2020,eu27_uk,NL,2370,31263,0.0758084636791095
2016-2020,eu27_uk,PL,550,31263,0.01759268144451908
2016-2020,eu27_uk,PT,557,31263,0.017816588299267504
2016-2020,eu27_uk,RO,126,31263,0.004030323385471644
2016-2020,eu27_uk,SE,1332,31263,0.04260627578927166
2016-2020,eu27_uk,SI,93,31263,0.002974762498800499
2016-2020,eu27_uk,SK,68,31263,0.002175095160413268
2016-2020,europe_extended,AL,2,35952,5.562972852692479e-05
2016-2020,europe_extended,AM,5,35952,0.00013907432131731197
2016-2020,europe_extended,AT,1469,35952,0.04086003560302626
2016-2020,europe_extended,BA,8,35952,0.00022251891410769915
2016-2020,europe_extended,BE,903,35952,0.02511682242990654
2016-2020,europe_extended,BG,25,35952,0.0006953716065865598
2016-2020,europe_extended,CH,3232,35952,0.08989764129951046
2016-2020,europe_extended,CY,73,35952,0.0020304850912327547
2016-2020,europe_extended,CZ,615,35952,0.017106141522029373
2016-2020,europe_extended,DE,8270,35952,0.230028927458834
2016-2020,europe_extended,DK,1021,35952,0.028398976412995106
2016-2020,europe_extended,EE,86,35952,0.002392078326657766
2016-2020,europe_extended,ES,1536,35952,0.042723631508678236
2016-2020,europe_extended,FI,842,35952,0.023420115709835335
2016-2020,europe_extended,FR,4674,35952,0.13000667556742324
2016-2020,europe_extended,GB,8966,35952,0.24938807298620383
2016-2020,europe_extended,GE,0,35952,0.0
2016-2020,europe_extended,GR,596,35952,0.016577659101023587
2016-2020,europe_extended,HR,30,35952,0.0008344459279038719
2016-2020,europe_extended,HU,165,35952,0.0045894526034712954
2016-2020,europe_extended,IE,445,35952,0.012377614597240766
2016-2020,europe_extended,IL,2769,35952,0.07701935914552736
2016-2020,europe_extended,IS,23,35952,0.0006397418780596351
2016-2020,europe_extended,IT,2796,35952,0.07777036048064086
2016-2020,europe_extended,LI,5,35952,0.00013907432131731197
2016-2020,europe_extended,LT,5,35952,0.00013907432131731197
2016-2020,europe_extended,LU,217,35952,0.006035825545171339
2016-2020,europe_extended,LV,12,35952,0.0003337783711615487
2016-2020,europe_extended,MD,2,35952,5.562972852692479e-05
2016-2020,europe_extended,ME,0,35952,0.0
2016-2020,europe_extended,MK,42,35952,0.0011682242990654205
2016-2020,europe_extended,MT,14,35952,0.0003894080996884735
2016-2020,europe_extended,NL,2370,35952,0.06592122830440587
2016-2020,europe_extended,NO,476,35952,0.0132398753894081
2016-2020,europe_extended,PL,550,35952,0.015298175344904318
2016-2020,europe_extended,PT,557,35952,0.015492879394748554
2016-2020,europe_extended,RO,126,35952,0.0035046728971962616
2016-2020,europe_extended,RS,27,35952,0.0007510013351134847
2016-2020,europe_extended,SE,1332,35952,0.03704939919893191
2016-2020,europe_extended,SI,93,35952,0.0025867823765020025
2016-2020,europe_extended,SK,68,35952,0.0018914107699154429
2016-2020,europe_extended,TR,239,35952,0.006647752558967512
2016-2020,europe_extended,UA,17,35952,0.0004728526924788607
2016-2020,comparable,AT,1469,16554,0.0887398815996134
2016-2020,comparable,BE,903,16554,0.054548749546937295
2016-2020,comparable,CH,3232,16554,0.19523982119125288
2016-2020,comparable,CZ,615,16554,0.03715114171801377
2016-2020,comparable,DK,1021,16554,0.061676936087954576
2016-2020,comparable,ES,1536,16554,0.09278724175425879
2016-2020,comparable,FI,842,16554,0.05086383955539447
2016-2020,comparable,GR,596,16554,0.03600338286818896
2016-2020,comparable,HU,165,16554,0.009967379485320768
2016-2020,comparable,IE,445,16554,0.026881720430107527
2016-2020,comparable,IT,2796,16554,0.1689017760057992
2016-2020,comparable,NL,2370,16554,0.1431678144255165
2016-2020,comparable,NO,476,16554,0.02875437960613749
2016-2020,comparable,PL,550,16554,0.03322459828440256
2016-2020,comparable,PT,557,16554,0.03364745680802223
2016-2020,comparable,SE,1332,16554,0.08046393620877129
2021-2025,world_resolved,AE,1231,171539,0.007176210657634707
2021-2025,world_resolved,AF,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,AL,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,AM,11,171539,6.412535924775124e-05
2021-2025,world_resolved,AO,1,171539,5.829578113431931e-06
2021-2025,world_resolved,AR,107,171539,0.0006237648581372166
2021-2025,world_resolved,AS,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,AT,2217,171539,0.01292417467747859
2021-2025,world_resolved,AU,7128,171539,0.041553232792542805
2021-2025,world_resolved,AZ,0,171539,0.0
2021-2025,world_resolved,BA,16,171539,9.327324981491089e-05
2021-2025,world_resolved,BB,1,171539,5.829578113431931e-06
2021-2025,world_resolved,BD,237,171539,0.0013816100128833677
2021-2025,world_resolved,BE,1236,171539,0.007205358548201867
2021-2025,world_resolved,BF,0,171539,0.0
2021-2025,world_resolved,BG,95,171539,0.0005538099207760335
2021-2025,world_resolved,BH,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,BI,37,171539,0.00021569439019698144
2021-2025,world_resolved,BJ,1,171539,5.829578113431931e-06
2021-2025,world_resolved,BM,0,171539,0.0
2021-2025,world_resolved,BN,0,171539,0.0
2021-2025,world_resolved,BO,8,171539,4.6636624907455445e-05
2021-2025,world_resolved,BR,691,171539,0.004028238476381465
2021-2025,world_resolved,BS,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,BW,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,BY,19,171539,0.00011076198415520669
2021-2025,world_resolved,CA,8845,171539,0.05156261841330543
2021-2025,world_resolved,CD,0,171539,0.0
2021-2025,world_resolved,CH,5334,171539,0.03109496965704592
2021-2025,world_resolved,CI,5,171539,2.9147890567159653e-05
2021-2025,world_resolved,CL,212,171539,0.0012358705600475693
2021-2025,world_resolved,CM,13,171539,7.57845154746151e-05
2021-2025,world_resolved,CN,57744,171539,0.3366231585820134
2021-2025,world_resolved,CO,77,171539,0.00044887751473425867
2021-2025,world_resolved,CR,22,171539,0.0001282507184955025
2021-2025,world_resolved,CU,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,CX,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,CY,97,171539,0.0005654690770028973
2021-2025,world_resolved,CZ,780,171539,0.004547070928476906
2021-2025,world_resolved,DE,12955,171539,0.07552218445951067
2021-2025,world_resolved,DJ,0,171539,0.0
2021-2025,world_resolved,DK,1710,171539,0.009968578573968602
2021-2025,world_resolved,DO,16,171539,9.327324981491089e-05
2021-2025,world_resolved,DZ,75,171539,0.00043721835850739485
2021-2025,world_resolved,EC,46,171539,0.0002681605932178688
2021-2025,world_resolved,EE,126,171539,0.0007345268422924233
2021-2025,world_resolved,EG,104,171539,0.0006062761237969208
2021-2025,world_resolved,ES,1990,171539,0.011600860445729543
2021-2025,world_resolved,ET,38,171539,0.00022152396831041338
2021-2025,world_resolved,FI,1107,171539,0.006453342971569147
2021-2025,world_resolved,FJ,0,171539,0.0
2021-2025,world_resolved,FM,1,171539,5.829578113431931e-06
2021-2025,world_resolved,FO,0,171539,0.0
2021-2025,world_resolved,FR,6337,171539,0.03694203650481814
2021-2025,world_resolved,GB,14709,171539,0.08574726447047028
2021-2025,world_resolved,GE,5,171539,2.9147890567159653e-05
2021-2025,world_resolved,GF,1,171539,5.829578113431931e-06
2021-2025,world_resolved,GH,27,171539,0.00015739860906266215
2021-2025,world_resolved,GI,0,171539,0.0
2021-2025,world_resolved,GL,0,171539,0.0
2021-2025,world_resolved,GM,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,GN,1,171539,5.829578113431931e-06
2021-2025,world_resolved,GP,1,171539,5.829578113431931e-06
2021-2025,world_resolved,GR,648,171539,0.0037775666175038913
2021-2025,world_resolved,GT,1,171539,5.829578113431931e-06
2021-2025,world_resolved,GY,0,171539,0.0
2021-2025,world_resolved,HK,8246,171539,0.048070701123359705
2021-2025,world_resolved,HN,0,171539,0.0
2021-2025,world_resolved,HR,51,171539,0.00029730848378502846
2021-2025,world_resolved,HU,169,171539,0.0009851987011699963
2021-2025,world_resolved,ID,61,171539,0.0003556042649193478
2021-2025,world_resolved,IE,542,171539,0.0031596313374801068
2021-2025,world_resolved,IL,3424,171539,0.019960475460390932
2021-2025,world_resolved,IN,3641,171539,0.02122549391100566
2021-2025,world_resolved,IO,1,171539,5.829578113431931e-06
2021-2025,world_resolved,IQ,13,171539,7.57845154746151e-05
2021-2025,world_resolved,IR,256,171539,0.0014923719970385742
2021-2025,world_resolved,IS,32,171539,0.00018654649962982178
2021-2025,world_resolved,IT,4069,171539,0.023720553343554527
2021-2025,world_resolved,JM,77,171539,0.00044887751473425867
2021-2025,world_resolved,JO,12,171539,6.995493736118317e-05
2021-2025,world_resolved,JP,5267,171539,0.03070438792344598
2021-2025,world_resolved,KE,21,171539,0.00012242114038207055
2021-2025,world_resolved,KG,1,171539,5.829578113431931e-06
2021-2025,world_resolved,KH,5,171539,2.9147890567159653e-05
2021-2025,world_resolved,KN,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,KP,31,171539,0.00018071692151638987
2021-2025,world_resolved,KR,7113,171539,0.041465789120841326
2021-2025,world_resolved,KW,9,171539,5.2466203020887376e-05
2021-2025,world_resolved,KY,216,171539,0.0012591888725012972
2021-2025,world_resolved,KZ,19,171539,0.00011076198415520669
2021-2025,world_resolved,LB,35,171539,0.0002040352339701176
2021-2025,world_resolved,LI,10,171539,5.8295781134319307e-05
2021-2025,world_resolved,LK,24,171539,0.00013990987472236634
2021-2025,world_resolved,LS,1,171539,5.829578113431931e-06
2021-2025,world_resolved,LT,10,171539,5.8295781134319307e-05
2021-2025,world_resolved,LU,324,171539,0.0018887833087519457
2021-2025,world_resolved,LV,11,171539,6.412535924775124e-05
2021-2025,world_resolved,LY,8,171539,4.6636624907455445e-05
2021-2025,world_resolved,MA,26,171539,0.0001515690309492302
2021-2025,world_resolved,MD,1,171539,5.829578113431931e-06
2021-2025,world_resolved,ME,17,171539,9.910282792834283e-05
2021-2025,world_resolved,MG,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,MK,69,171539,0.0004022408898268032
2021-2025,world_resolved,ML,5,171539,2.9147890567159653e-05
2021-2025,world_resolved,MM,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,MN,8,171539,4.6636624907455445e-05
2021-2025,world_resolved,MO,632,171539,0.0036842933676889803
2021-2025,world_resolved,MQ,0,171539,0.0
2021-2025,world_resolved,MT,11,171539,6.412535924775124e-05
2021-2025,world_resolved,MU,0,171539,0.0
2021-2025,world_resolved,MW,12,171539,6.995493736118317e-05
2021-2025,world_resolved,MX,420,171539,0.002448422807641411
2021-2025,world_resolved,MY,118,171539,0.0006878902173849678
2021-2025,world_resolved,MZ,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,NC,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,NE,0,171539,0.0
2021-2025,world_resolved,NG,45,171539,0.0002623310151044369
2021-2025,world_resolved,NI,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,NL,3865,171539,0.022531319408414414
2021-2025,world_resolved,NO,771,171539,0.004494604725456019
2021-2025,world_resolved,NP,21,171539,0.00012242114038207055
2021-2025,world_resolved,NZ,561,171539,0.0032703933216353133
2021-2025,world_resolved,OM,6,171539,3.4977468680591584e-05
2021-2025,world_resolved,PA,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,PE,19,171539,0.00011076198415520669
2021-2025,world_resolved,PF,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,PH,32,171539,0.00018654649962982178
2021-2025,world_resolved,PK,144,171539,0.000839459248334198
2021-2025,world_resolved,PL,1160,171539,0.00676231061158104
2021-2025,world_resolved,PR,19,171539,0.00011076198415520669
2021-2025,world_resolved,PS,14,171539,8.161409358804703e-05
2021-2025,world_resolved,PT,615,171539,0.0035851905397606375
2021-2025,world_resolved,PW,1,171539,5.829578113431931e-06
2021-2025,world_resolved,PY,5,171539,2.9147890567159653e-05
2021-2025,world_resolved,QA,124,171539,0.0007228676860655595
2021-2025,world_resolved,RE,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,RO,141,171539,0.0008219705139939022
2021-2025,world_resolved,RS,42,171539,0.0002448422807641411
2021-2025,world_resolved,RU,965,171539,0.005625542879461813
2021-2025,world_resolved,RW,15,171539,8.744367170147897e-05
2021-2025,world_resolved,SA,657,171539,0.0038300328205247785
2021-2025,world_resolved,SD,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,SE,2187,171539,0.012749287334075633
2021-2025,world_resolved,SG,7253,171539,0.042281930056721796
2021-2025,world_resolved,SI,123,171539,0.0007170381079521275
2021-2025,world_resolved,SK,110,171539,0.0006412535924775124
2021-2025,world_resolved,SL,0,171539,0.0
2021-2025,world_resolved,SM,0,171539,0.0
2021-2025,world_resolved,SN,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,SO,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,SS,39,171539,0.00022735354642384532
2021-2025,world_resolved,SY,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,SZ,1,171539,5.829578113431931e-06
2021-2025,world_resolved,TD,6,171539,3.4977468680591584e-05
2021-2025,world_resolved,TG,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,TH,118,171539,0.0006878902173849678
2021-2025,world_resolved,TJ,8,171539,4.6636624907455445e-05
2021-2025,world_resolved,TM,1,171539,5.829578113431931e-06
2021-2025,world_resolved,TN,48,171539,0.00027981974944473267
2021-2025,world_resolved,TR,326,171539,0.0019004424649788094
2021-2025,world_resolved,TT,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,TV,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,TW,1612,171539,0.009397279918852273
2021-2025,world_resolved,TZ,8,171539,4.6636624907455445e-05
2021-2025,world_resolved,UA,31,171539,0.00018071692151638987
2021-2025,world_resolved,UG,11,171539,6.412535924775124e-05
2021-2025,world_resolved,UM,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,US,66327,171539,0.38665842752959967
2021-2025,world_resolved,UY,13,171539,7.57845154746151e-05
2021-2025,world_resolved,UZ,8,171539,4.6636624907455445e-05
2021-2025,world_resolved,VA,0,171539,0.0
2021-2025,world_resolved,VE,1,171539,5.829578113431931e-06
2021-2025,world_resolved,VG,3,171539,1.7488734340295792e-05
2021-2025,world_resolved,VI,2,171539,1.1659156226863861e-05
2021-2025,world_resolved,VN,382,171539,0.0022268988393309977
2021-2025,world_resolved,WS,0,171539,0.0
2021-2025,world_resolved,XK,1,171539,5.829578113431931e-06
2021-2025,world_resolved,YE,12,171539,6.995493736118317e-05
2021-2025,world_resolved,ZA,135,171539,0.0007869930453133107
2021-2025,world_resolved,ZM,4,171539,2.3318312453727723e-05
2021-2025,world_resolved,ZW,25,171539,0.00014573945283579827
2021-2025,eu27_uk,AT,2217,47038,0.047132105956885925
2021-2025,eu27_uk,BE,1236,47038,0.026276627407627876
2021-2025,eu27_uk,BG,95,47038,0.0020196436923338576
2021-2025,eu27_uk,CY,97,47038,0.0020621625069093073
2021-2025,eu27_uk,CZ,780,47038,0.01658233768442536
2021-2025,eu27_uk,DE,12955,47038,0.275415621412475
2021-2025,eu27_uk,DK,1710,47038,0.03635358646200944
2021-2025,eu27_uk,EE,126,47038,0.002678685318253327
2021-2025,eu27_uk,ES,1990,47038,0.042306220502572385
2021-2025,eu27_uk,FI,1107,47038,0.023534163867511372
2021-2025,eu27_uk,FR,6337,47038,0.13472086398231217
2021-2025,eu27_uk,GB,14709,47038,0.31270462179514436
2021-2025,eu27_uk,GR,648,47038,0.013776095922445683
2021-2025,eu27_uk,HR,51,47038,0.0010842297716739658
2021-2025,eu27_uk,HU,169,47038,0.003592839831625494
2021-2025,eu27_uk,IE,542,47038,0.011522598749946851
2021-2025,eu27_uk,IT,4069,47038,0.08650452825375228
2021-2025,eu27_uk,LT,10,47038,0.00021259407287724819
2021-2025,eu27_uk,LU,324,47038,0.006888047961222841
2021-2025,eu27_uk,LV,11,47038,0.000233853480164973
2021-2025,eu27_uk,MT,11,47038,0.000233853480164973
2021-2025,eu27_uk,NL,3865,47038,0.08216760916705643
2021-2025,eu27_uk,PL,1160,47038,0.02466091245376079
2021-2025,eu27_uk,PT,615,47038,0.013074535481950764
2021-2025,eu27_uk,RO,141,47038,0.0029975764275691993
2021-2025,eu27_uk,SE,2187,47038,0.04649432373825418
2021-2025,eu27_uk,SI,123,47038,0.0026149070963901525
2021-2025,eu27_uk,SK,110,47038,0.00233853480164973
2021-2025,europe_extended,AL,4,53554,7.469096612764686e-05
2021-2025,europe_extended,AM,11,53554,0.00020540015685102886
2021-2025,europe_extended,AT,2217,53554,0.04139746797624827
2021-2025,europe_extended,BA,16,53554,0.0002987638645105874
2021-2025,europe_extended,BE,1236,53554,0.02307950853344288
2021-2025,europe_extended,BG,95,53554,0.001773910445531613
2021-2025,europe_extended,CH,5334,53554,0.09960040333121709
2021-2025,europe_extended,CY,97,53554,0.0018112559285954363
2021-2025,europe_extended,CZ,780,53554,0.014564738394891138
2021-2025,europe_extended,DE,12955,53554,0.24190536654591627
2021-2025,europe_extended,DK,1710,53554,0.03193038801956903
2021-2025,europe_extended,EE,126,53554,0.0023527654330208763
2021-2025,europe_extended,ES,1990,53554,0.037158755648504314
2021-2025,europe_extended,FI,1107,53554,0.020670724875826267
2021-2025,europe_extended,FR,6337,53554,0.11832916308772454
2021-2025,europe_extended,GB,14709,53554,0.2746573551928894
2021-2025,europe_extended,GE,5,53554,9.336370765955858e-05
2021-2025,europe_extended,GR,648,53554,0.012099936512678792
2021-2025,europe_extended,HR,51,53554,0.0009523098181274975
2021-2025,europe_extended,HU,169,53554,0.0031556933188930797
2021-2025,europe_extended,IE,542,53554,0.01012062591029615
2021-2025,europe_extended,IL,3424,53554,0.06393546700526571
2021-2025,europe_extended,IS,32,53554,0.0005975277290211748
2021-2025,europe_extended,IT,4069,53554,0.07597938529334877
2021-2025,europe_extended,LI,10,53554,0.00018672741531911715
2021-2025,europe_extended,LT,10,53554,0.00018672741531911715
2021-2025,europe_extended,LU,324,53554,0.006049968256339396
2021-2025,europe_extended,LV,11,53554,0.00020540015685102886
2021-2025,europe_extended,MD,1,53554,1.8672741531911714e-05
2021-2025,europe_extended,ME,17,53554,0.00031743660604249916
2021-2025,europe_extended,MK,69,53554,0.0012884191657019084
2021-2025,europe_extended,MT,11,53554,0.00020540015685102886
2021-2025,europe_extended,NL,3865,53554,0.07217014602083878
2021-2025,europe_extended,NO,771,53554,0.014396683721103932
2021-2025,europe_extended,PL,1160,53554,0.021660380177017588
2021-2025,europe_extended,PT,615,53554,0.011483736042125705
2021-2025,europe_extended,RO,141,53554,0.0026328565559995518
2021-2025,europe_extended,RS,42,53554,0.0007842551443402921
2021-2025,europe_extended,SE,2187,53554,0.04083728573029092
2021-2025,europe_extended,SI,123,53554,0.002296747208425141
2021-2025,europe_extended,SK,110,53554,0.0020540015685102885
2021-2025,europe_extended,TR,326,53554,0.006087313739403219
2021-2025,europe_extended,UA,31,53554,0.0005788549874892632
2021-2025,comparable,AT,2217,24697,0.08976798801473863
2021-2025,comparable,BE,1236,24697,0.05004656436004373
2021-2025,comparable,CH,5334,24697,0.215977649107179
2021-2025,comparable,CZ,780,24697,0.03158278333400818
2021-2025,comparable,DK,1710,24697,0.06923917884763331
2021-2025,comparable,ES,1990,24697,0.08057658824958497
2021-2025,comparable,FI,1107,24697,0.04482325788557315
2021-2025,comparable,GR,648,24697,0.026238004615945255
2021-2025,comparable,HU,169,24697,0.006842936389035105
2021-2025,comparable,IE,542,24697,0.02194598534234927
2021-2025,comparable,IT,4069,24697,0.164756853059076
2021-2025,comparable,NL,3865,24697,0.15649674049479695
2021-2025,comparable,NO,771,24697,0.03121836660323116
2021-2025,comparable,PL,1160,24697,0.04696926752237114
2021-2025,comparable,PT,615,24697,0.024901809936429525
2021-2025,comparable,SE,2187,24697,0.08855326557881524
